cert,docket,fed_rssd,rssdhcr,name,city,stalp,zip,repdte,rundate,bkclass,address,namehcr,offdom,offfor,stmult,specgrp,subchaps,county,cbsa_metro,cbsa_metro_name,estymd,insdate,effdate,mutual,parcert,trust,regagnt,insagnt1,fdicdbs,fdicsupv,fldoff,fed,occdist,otsregnm,offoa,cb,inst.webaddr,trn,trnipcoc,trnusgov,trnmuni,trncbo,trnfcfg,trnfc,trnfg
"15194","53339","5751","1061594","THE KEARNY COUNTY BANK","Lakin","KS","67860","12/31/2012","11/15/2020","NM","221 N. Main St.","LAKIN BANCSHARES INC","2","0","0","2","1","Kearny","","","1/1/1888","6/26/1935","10/19/2012","Stock","0","1","FDIC","DIF","Kansas City","KANSAS CITY","Hays","Kansas City","Western","Western","0","1","www.kcbks.bank","45584","40315","18","5251","0","0","0","0"
"10142","0","634946","1142484","THE KEVIL BANK","Kevil","KY","42053","12/31/2012","11/15/2020","NM","952 Kentucky Ave.","BALLARD KEVIL BCORP INC","1","0","0","5","1","Ballard","","","11/1/1906","1/1/1934","3/31/2006","Stock","0","0","FDIC","DIF","Chicago","CHICAGO","Hopkinsville","St. louis","Central","Southeast","0","1","","10875","9881","0","994","0","0","0","0"
"11860","11617","1017425","2010759","THE KILLBUCK SAVINGS BANK COMPANY","Killbuck","OH","44637","12/31/2012","11/15/2020","SM","165 N. Main St.","KILLBUCK BANCSHARES INC","10","0","0","8","0","Holmes","","","1/1/1900","1/1/1934","1/1/2012","Stock","0","0","FED","DIF","Chicago","CHICAGO","Columbus","Cleveland","Central","Central","0","1","http://www.killbuckbank.com","118876","117303","0","1573","0","0","0","0"
"14969","11077","600419","1141889","THE KISHACOQUILLAS VALLEY NATIONAL BANK OF BELLEVILLE","Belleville","PA","17004","12/31/2012","11/15/2020","N","4255 E. Main St.","KISH BCORP INC","14","0","0","4","0","Mifflin","","","1/1/1927","1/1/1934","3/31/2006","Stock","0","1","OCC","DIF","New York","NEW YORK","Harrisburg","Philadelphia","Northeastern","Northeast","0","1","www.kishbank.com","65110","61723","0","3138","249","0","0","0"
"9538","10005","155245","4434443","THE LA PORTE SAVINGS BANK","La Porte","IN","46350","12/31/2012","11/15/2020","SB","710 Indiana Ave","LAPORTE BCORP INC","8","0","0","8","0","La Porte","33140","Michigan City-La Porte, IN","1/1/1871","1/1/1934","10/13/2007","Stock","0","1","FDIC","DIF","Chicago","CHICAGO","Indianapolis","Chicago","Central","Central","0","1","","105006","76366","0","28516","124","0","0","0"
"12195","13988","834755","2217503","THE LAKE BANK","Two Harbors","MN","55616","12/31/2012","11/15/2020","NM","613 1st Ave.","MESABA BANCSHARES INC","3","0","0","4","0","Lake","20260","Duluth, MN-WI","1/1/1889","1/1/1934","3/31/2006","Stock","0","0","FDIC","DIF","Kansas City","KANSAS CITY","Minneapolis","Minneapolis","Central","West","0","1","http://www.thelakebank.com","28956","22313","0","6643","0","0","0","0"
"3292","0","623052","","THE LAMESA NATIONAL BANK","Lamesa","TX","79331","12/31/2012","11/15/2020","N","602 S 1st St.","","1","0","0","2","1","Dawson","","","7/30/1927","1/1/1934","3/31/2006","Stock","0","1","OCC","DIF","Dallas","DALLAS","Lubbock","Dallas","Southern","West","0","1","www.lamesanb.com","101657","99775","0","1882","0","0","0","0"
"22835","10088","82350","2020691","THE LAUDERDALE COUNTY BANK","Halls","TN","38040","12/31/2012","11/15/2020","NM","305 S. Church St.","LAUDERDALE CNTY BANCSHARES INC","2","0","0","8","0","Lauderdale","","","4/4/1979","4/4/1979","3/31/2006","Stock","0","0","FDIC","DIF","Dallas","DALLAS","Memphis","St. louis","Southern","Southeast","0","1","http://www.lauderdalecountybank.com","14897","13533","0","1364","0","0","0","0"
"35292","0","2815879","3385137","THE LAWRENCE BANK","Lawrence","KS","66047","12/31/2012","11/15/2020","NM","3500 Clinton Pkwy.","FIRST FINANCIAL BANCSHARES INC","2","0","0","4","1","Douglas","29940","Lawrence, KS","8/7/2000","8/7/2000","3/31/2006","Stock","0","0","FDIC","DIF","Kansas City","KANSAS CITY","Kansas City","Kansas City","Western","Western","0","1","http://www.greatambank.com","12220","11640","0","0","580","0","0","0"
"35422","0","2855978","2856014","THE LEADERS BANK","Oak Brook","IL","60523","12/31/2012","11/15/2020","NM","2001 York Rd.","LEADERS GROUP INC THE","2","0","0","4","0","Du Page","16980","Chicago-Naperville-Elgin, IL-IN-WI","5/3/2000","5/3/2000","10/28/2010","Stock","0","0","FDIC","DIF","Chicago","CHICAGO","Chicago","Chicago","Central","Central","0","1","http://www.leadersbank.com","62103","61597","0","506","0","0","0","0"
"3693","14246","480330","1144059","THE LEMONT NATIONAL BANK","Lemont","IL","60439","12/31/2012","11/15/2020","N","1201 State St.","LEMONT BCORP INC","6","0","0","7","0","Cook","16980","Chicago-Naperville-Elgin, IL-IN-WI","1/1/1901","1/1/1934","3/31/2006","Stock","0","1","OCC","DIF","Chicago","CHICAGO","Chicago","Chicago","Central","Central","0","1","www.lemontnationalbank.com","17669","16537","0","1132","0","0","0","0"
"2598","11848","791205","","THE LENOX NATIONAL BANK","Lenox","MA","1240","12/31/2012","11/15/2020","N","7 Main St.","","1","0","0","7","0","Berkshire","38340","Pittsfield, MA","4/18/1889","1/1/1934","3/31/2006","Stock","0","0","OCC","DIF","New York","NEW YORK","Springfield Ma","Boston","Northeastern","Northeast","0","1","","12126","12068","0","58","0","0","0","0"
"3384","11946","1669","2465283","THE LIBERTY NATIONAL BANK IN PARIS","Paris","TX","75460","12/31/2012","11/15/2020","N","305 Lamar Ave.","PARIS BANCSHARES INC","3","0","0","7","0","Lamar","","","4/17/1931","1/1/1934","3/31/2006","Stock","0","0","OCC","DIF","Dallas","DALLAS","Dallas","Dallas","Southern","West","0","1","www.lnbparis.com","97463","79303","5","18047","108","0","0","0"
"29857","4214","987576","","THE LIBERTY SAVINGS ASSOCIATION, FSA","Fort Scott","KS","66701","12/31/2012","11/15/2020","SA","24 S Judson","","1","0","0","5","0","Bourbon","","","1/1/1919","6/4/1938","7/21/2011","Non-Stock","0","0","OCC","DIF","Kansas City","KANSAS CITY","Springfield Mo","Kansas City","Western","Western","0","1","www.libertysavingsfsa.com","2663","2650","0","13","0","0","0","0"
"13712","10669","857745","2260376","THE LIBERTYVILLE SAVINGS BANK","Fairfield","IA","52556","12/31/2012","11/15/2020","NM","2000 W. Jefferson","VILLAGE INVESTMENT CO","4","0","0","2","1","Jefferson","","","9/16/1901","1/15/1934","3/31/2006","Stock","0","1","FDIC","DIF","Kansas City","KANSAS CITY","Cedar Rapids","Chicago","Western","Western","0","1","www.lsbia.bank","47447","45568","0","1879","0","0","0","0"
"2750","0","553944","1928633","THE LINCOLN NATIONAL BANK OF HODGENVILLE","Hodgenville","KY","42748","12/31/2012","11/15/2020","N","Main St.","FIRST CECILIAN BCORP INC","3","0","0","2","0","Larue","21060","Elizabethtown-Fort Knox, KY","7/20/1930","1/1/1934","3/23/2009","Stock","0","0","OCC","DIF","Chicago","CHICAGO","Elizabethtown","St. louis","Central","Southeast","0","1","http://www.mylnb.com","34376","28773","8","5595","0","0","0","0"
"3808","0","372444","1248489","THE LITCHFIELD NATIONAL BANK","Litchfield","IL","62056","12/31/2012","11/15/2020","N","316 N. State St.","LITCHFIELD BANCSHARES CO","3","0","0","2","0","Montgomery","","","5/1/1907","1/1/1934","3/31/2006","Stock","0","0","OCC","DIF","Chicago","CHICAGO","Springfield Il","St. louis","Central","Central","0","1","www.ibanklnb.com","35414","25189","0","10225","0","0","0","0"
"34934","0","2744782","","THE LITTLE BANK, INCORPORATED","Kinston","NC","28501","12/31/2012","11/15/2020","SB","1101 W. Vernon Ave.","","6","0","0","4","0","Lenoir","","","11/9/1998","11/9/1998","3/31/2006","Stock","0","0","FDIC","DIF","Atlanta","ATLANTA","Raleigh","Richmond","Northeastern","Southeast","0","1","http://www.unionbanknc.com","71224","71224","0","0","0","0","0","0"
"19090","0","762054","2475590","THE LONE STAR STATE BANK","Lone Star","TX","75668","12/31/2012","11/15/2020","NM","300 N. Main St.","EAST TEXAS BCORP INC","1","0","0","4","1","Morris","","","4/11/1964","4/11/1964","5/31/2011","Stock","0","0","FDIC","DIF","Dallas","DALLAS","Dallas","Dallas","Southern","West","0","1","","11224","10869","0","355","0","0","0","0"
"14832","13551","39420","1071669","THE LORAIN NATIONAL BANK","Lorain","OH","44052","12/31/2012","11/15/2020","N","457 Broadway","LNB BCORP INC","21","0","0","4","0","Lorain","17460","Cleveland-Elyria, OH","10/22/1934","10/22/1934","5/10/2007","Stock","0","1","OCC","DIF","Chicago","CHICAGO","Columbus","Cleveland","Central","Central","0","1","","46611","43230","5","3101","275","0","0","0"
"17395","0","125958","1062797","THE LORRAINE STATE BANK","Lorraine","KS","67459","12/31/2012","11/15/2020","NM","233 Main St","ELLCO BANCSHARES INC","1","0","0","2","0","Ellsworth","","","1/1/1907","2/3/1955","3/31/2006","Stock","0","0","FDIC","DIF","Kansas City","KANSAS CITY","Hays","Kansas City","Western","Western","0","1","","8426","8065","0","361","0","0","0","0"
"90227","0","923707","4268349","THE LOWELL FIVE CENT SAVINGS BANK","Lowell","MA","1852","12/31/2012","11/15/2020","SB","34 John St.","LOWELL FIVE BCORP MHC","15","0","1","4","0","Middlesex","14460","Boston-Cambridge-Newton, MA-NH","4/12/1854","7/1/1985","9/11/2011","Stock","0","1","FDIC","DIF","New York","NEW YORK","North Boston","Boston","Northeastern","Northeast","0","1","www.lowellfive.com","51097","50289","27","781","0","0","0","0"
"7586","13939","501815","1246298","THE LUZERNE BANK","Luzerne","PA","18709","12/31/2012","11/15/2020","SM","118 Main St.","LUZERNE NATIONAL BANK CORP","8","0","0","4","0","Luzerne","42540","Scranton-Wilkes-Barre-Hazleton, PA","1/1/1907","1/1/1934","6/25/2011","Stock","0","0","FED","DIF","New York","NEW YORK","Philadelphia","Philadelphia","Northeastern","Northeast","0","1","www.luzernebank.com","111955","110844","0","776","335","0","0","0"
"12135","0","136655","1416617","THE LYNDON STATE BANK","Lyndon","KS","66451","12/31/2012","11/15/2020","NM","817 Topeka Ave.","CMJR INVESTMENTS INC","3","0","0","8","1","Osage","45820","Topeka, KS","8/1/1901","1/1/1934","3/31/2006","Stock","0","0","FDIC","DIF","Kansas City","KANSAS CITY","Kansas City","Kansas City","Western","Western","0","1","www.lyndonstatebank.com","15452","12307","0","3145","0","0","0","0"
"4398","11288","176642","2807007","THE LYNNVILLE NATIONAL BANK","Lynnville","IN","47619","12/31/2012","11/15/2020","N","215 Main St.","LNB COMMUNITY BCORP","4","0","0","6","1","Warrick","21780","Evansville, IN-KY","9/1/1907","1/1/1934","3/31/2006","Stock","0","0","OCC","DIF","Chicago","CHICAGO","Indianapolis","St. louis","Central","Central","0","1","www.lnbbanking.com","34659","25586","0","9073","0","0","0","0"
"14952","0","796657","1056769","THE LYON COUNTY STATE BANK","Emporia","KS","66801","12/31/2012","11/15/2020","NM","902 Merchant St.","OTTAWA BANCSHARES INC","3","0","0","7","1","Lyon","","","6/27/1913","12/28/1934","8/1/2012","Stock","0","0","FDIC","DIF","Kansas City","KANSAS CITY","Wichita","Kansas City","Western","Western","0","1","www.mylcsb.com","62456","51937","1","10518","0","0","0","0"
"7151","13866","323204","1246476","THE LYONS NATIONAL BANK","Lyons","NY","14489","12/31/2012","11/15/2020","N","35 Williams St.","LYONS BCORP INC","11","0","0","4","0","Wayne","40380","Rochester, NY","1/1/1865","1/1/1934","6/2/2010","Stock","0","0","OCC","DIF","New York","NEW YORK","Syracuse","New York","Northeastern","Northeast","0","1","www.bankwithlnb.com","196074","147136","4","48934","0","0","0","0"
"15604","0","142656","2948236","THE LYONS STATE BANK","Lyons","KS","67554","12/31/2012","11/15/2020","NM","101 E. Main St.","CORONADO FINANCIAL CORP","3","0","0","2","0","Rice","","","5/21/1938","5/21/1938","11/6/2012","Stock","0","1","FDIC","DIF","Kansas City","KANSAS CITY","Hays","Kansas City","Western","Western","0","1","","30619","28418","0","2201","0","0","0","0"
"15501","0","830252","","THE LYTLE STATE BANK OF LYTLE, TEXAS","Lytle","TX","78052","12/31/2012","11/15/2020","NM","14631 Fm 2790","","1","0","0","7","0","Atascosa","41700","San Antonio-New Braunfels, TX","9/14/1910","6/10/1937","3/31/2006","Stock","0","0","FDIC","DIF","Dallas","DALLAS","Austin","Dallas","Southern","West","0","1","www.lytlestatebank.com","24875","22262","0","2613","0","0","0","0"
"7153","14309","521804","2367921","THE MAHOPAC NATIONAL BANK","Mahopac","NY","10541","12/31/2012","11/15/2020","N","630 Rt. 6","TOMPKINS FINANCIAL CORP","15","0","0","4","0","Putnam","35620","New York-Newark-Jersey City, NY-NJ-PA","1/1/1927","1/1/1934","12/14/2010","Stock","0","0","OCC","DIF","New York","NEW YORK","New York City","New York","Northeastern","Northeast","0","0","http://www.mahopacbank.com","52065","48418","0","3647","0","0","0","0"
"14644","10787","906241","1099980","THE MALVERN NATIONAL BANK","Malvern","AR","72104","12/31/2012","11/15/2020","N","501 S. Main St.","MNB BANCSHARES INC","12","0","0","4","1","Hot Spring","","","1/1/1934","8/7/1934","3/31/2006","Stock","0","0","OCC","DIF","Dallas","DALLAS","Little Rock","St. louis","Southern","Southeast","0","1","www.mnbbank.com","28456","24095","0","4361","0","0","0","0"
"9860","0","513920","2375449","THE MARBLEHEAD BANK","Marblehead","OH","43440","12/31/2012","11/15/2020","SM","709 W. Main St.","MARBLEHEAD BCORP","3","0","0","5","0","Ottawa","45780","Toledo, OH","3/6/1907","1/1/1934","1/1/2012","Stock","0","0","FED","DIF","Chicago","CHICAGO","Columbus","Cleveland","Central","Central","0","1","www.marbleheadbank.com","19731","18251","0","1480","0","0","0","0"
"8576","0","441359","1099814","THE MARIES COUNTY BANK","Vienna","MO","65582","12/31/2012","11/15/2020","NM","218 4th St.","MARIES COUNTY BCORP INC","8","0","0","2","0","Maries","","","8/17/1900","1/1/1934","4/17/2006","Stock","0","0","FDIC","DIF","Kansas City","KANSAS CITY","Columbia Mo","St. louis","Western","West","0","1","http://www.mariescountybank.com","47521","42499","0","5022","0","0","0","0"
"4728","0","167752","2857552","THE MARION NATIONAL BANK","Marion","KS","66861","12/31/2012","11/15/2020","N","302 E. Main St.","MARION BANCSHARES INC","1","0","0","2","0","Marion","","","1/1/1905","1/1/1934","3/31/2006","Stock","0","0","OCC","DIF","Kansas City","KANSAS CITY","Wichita","Kansas City","Western","Western","0","1","http://www.bankwithmnb.com","6284","5383","0","901","0","0","0","0"
"7910","9438","978622","","THE MARS NATIONAL BANK","Mars","PA","16046","12/31/2012","11/15/2020","N","145 Grand Ave.","","6","0","0","8","0","Butler","38300","Pittsburgh, PA","10/16/1900","1/1/1934","3/31/2006","Stock","0","0","OCC","DIF","New York","NEW YORK","Wexford","Cleveland","Northeastern","Northeast","0","1","https://www.marsbank.com","123039","118456","0","4472","111","0","0","0"
"35394","15930","2881445","","THE MASSMUTUAL TRUST COMPANY","Enfield","CT","6082","12/31/2012","11/15/2020","SA","100 Bright Meadow Blvd. M327","","1","0","0","5","0","Hartford","25540","Hartford-West Hartford-East Hartford, CT","1/12/2000","1/12/2000","2/24/2012","Stock","0","1","OCC","DIF","New York","NEW YORK","Hartford","Boston","Northeastern","Northeast","0","0","www.massmutualtrust.com","0","0","0","0","0","0","0","0"
"314","0","741956","","THE MER ROUGE STATE BANK","Mer Rouge","LA","71261","12/31/2012","11/15/2020","NM","102 Davenport Ave.","","1","0","0","2","0","Morehouse","33740","Monroe, LA","1/1/1903","1/1/1934","3/31/2006","Stock","0","0","FDIC","DIF","Dallas","DALLAS","Shreveport","Dallas","Southern","Western","0","1","www.merrougebank.com","15909","14143","0","1766","0","0","0","0"
"12231","15976","867258","","THE MERCANTILE BANK OF LOUISIANA, MISSOURI","Louisiana","MO","63353","12/31/2012","11/15/2020","NM","Third &georgia St.","","1","0","0","4","1","Pike","","","1/29/1880","1/1/1934","3/31/2006","Stock","0","0","FDIC","DIF","Kansas City","KANSAS CITY","St. Louis","St. louis","Western","West","0","1","www.mercbk.com","20350","19168","0","1182","0","0","0","0"
"183","0","784430","","THE MERCHANTS & CITIZENS BANK","Mcrae","GA","31055","12/31/2012","11/15/2020","NM","6 College St.","","1","0","0","2","0","Telfair","","","2/23/1929","1/1/1934","3/31/2006","Stock","0","0","FDIC","DIF","Atlanta","ATLANTA","Albany Ga","Atlanta","Southern","Southeast","0","1","http://www.merchantsandcitizensbank.com","29788","22657","0","7131","0","0","0","0"
"107","0","691042","1099252","THE MERCHANTS & PLANTERS BANK","Clarendon","AR","72029","12/31/2012","11/15/2020","NM","297 Madison St.","CLARENDON HOLDING CO","1","0","0","2","0","Monroe","","","1/1/1890","1/1/1934","3/31/2006","Stock","0","0","FDIC","DIF","Dallas","DALLAS","Memphis","St. louis","Southern","Southeast","0","1","","33034","26436","142","6456","0","0","0","0"
"8259","11134","963954","1917918","THE MERCHANTS AND FARMERS BANK OF SALISBURY","Salisbury","MO","65281","12/31/2012","11/15/2020","NM","507 N Weber Ave","WIDMER BANCSHARES INC","4","0","0","2","1","Chariton","","","9/7/1903","1/1/1934","3/31/2006","Stock","0","0","FDIC","DIF","Kansas City","KANSAS CITY","Columbia Mo","Kansas City","Western","West","0","1","https://www.merchantsandfarmers.net","32965","21700","0","11265","0","0","0","0"
"13351","0","168441","1141142","THE MERCHANTS BANK AND TRUST COMPANY","West Harrison","IN","47060","12/31/2012","11/15/2020","NM","107 N. State St.","MBT BCORP","6","0","1","4","0","Dearborn","17140","Cincinnati, OH-KY-IN","6/19/1929","7/1/1934","3/31/2006","Stock","0","1","FDIC","DIF","Chicago","CHICAGO","Indianapolis","Chicago","Central","Central","0","1","","105794","101501","5","4210","78","0","0","0"
"6605","10841","701222","2485487","THE MERCHANTS NATIONAL BANK","Hillsboro","OH","45133","12/31/2012","11/15/2020","N","100 N. High St.","MERCHANTS BCORP INC","12","0","0","4","0","Highland","","","12/25/1879","1/1/1934","11/2/2012","Stock","0","0","OCC","DIF","Chicago","CHICAGO","Cincinnati","Cleveland","Central","Central","0","1","www.merchantsnat.com","40168","35058","0","4174","936","0","0","0"
"3502","0","249564","2320403","THE MERCHANTS NATIONAL BANK OF SACRAMENTO","Sacramento","CA","95814","12/31/2012","11/15/2020","N","1015 7th St.","MERCHANTS HOLDING CO","4","0","0","5","0","Sacramento","40900","Sacramento-Roseville-Arden-Arcade, CA","1/1/1921","1/1/1934","3/31/2006","Stock","0","0","OCC","DIF","San Francisco","SAN FRANCISCO","Sacramento","San Francisco","Western","Western","0","1","","59193","59167","0","26","0","0","0","0"
"16167","12956","533227","1133204","THE METAMORA STATE BANK","Metamora","OH","43540","12/31/2012","11/15/2020","SM","120 E. Main St.","METAMORA BCORP INC","2","0","0","8","0","Fulton","45780","Toledo, OH","5/25/1944","7/1/1944","11/7/2012","Stock","0","0","FED","DIF","Chicago","CHICAGO","Columbus","Cleveland","Central","Central","0","1","www.metamorabank.com","18156","17215","0","926","15","0","0","0"
"6881","13091","679826","2176413","THE MIDDLEBURG BANK","Middleburg","VA","20117","12/31/2012","11/15/2020","SM","111 W. Washington St.","MIDDLEBURG FINANCIAL CORP","12","0","0","4","0","Loudoun","47900","Washington-Arlington-Alexandria, DC-VA-MD-WV","7/1/1924","1/1/1934","3/31/2006","Stock","0","1","FED","DIF","Atlanta","ATLANTA","Richmond","Richmond","Northeastern","Southeast","0","0","","144655","142349","0","2306","0","0","0","0"
