cert,docket,fed_rssd,rssdhcr,name,city,stalp,zip,repdte,rundate,bkclass,address,namehcr,offdom,offfor,stmult,specgrp,subchaps,county,cbsa_metro,cbsa_metro_name,estymd,insdate,effdate,mutual,parcert,trust,regagnt,insagnt1,fdicdbs,fdicsupv,fldoff,fed,occdist,otsregnm,offoa,cb,inst.webaddr,lnlsnet,lnatres,lnlsgr,lncontra,idlnls,lnre,lnredom,lnrecons,lnrenres,LNRENROW,LNRENROT,lnremult,lnreres,lnreag,lnrefor,lnag,lnci,lncinus,lncon,lncrcd,lnconrp,LNAUTO,lnconoth,lnotci,lnfg,lnmuni,idothlns,ls,lndepac,lncomre,lnrenus,LNPLEDGE,rslnltot,rslnls,LNRECNFM,LNRECNOT,RB2LNRES,lnlsgrf
"823","13361","991621","3219474","CITIZENS BANK AND TRUST COMPANY","Blackstone","VA","23824","3/31/2022","8/22/2022","SM","126 S. Main St.","CITIZENS BCORP OF VIRGINIA INC","12","0","0","7","0","Nottoway","","","7/15/1873","1/1/1934","10/2/2017","Stock","0","0","FED","DIF","Atlanta","ATLANTA","Richmond","Richmond","Northeastern","Southeast","0","1","http://www.cbtva.com","204308","2555","206863","0","206863","184669","184669","19904","45757","29902","15855","6675","100367","11966","","264","10869","0","10437","0","94","6987","3356","624","","624","0","0","0","0","0","11163","1337","87","7795","12109","0",""
"4533","10264","381343","3299195","CITIZENS BANK AND TRUST COMPANY","Kansas City","MO","64153","3/31/2022","8/22/2022","NM","7553 Nw Barry Rd.","YOUNG CORP","15","0","1","4","0","Platte","28140","Kansas City, MO-KS","1/1/1889","1/1/1934","3/31/2021","Stock","0","1","FDIC","DIF","Kansas City","KANSAS CITY","Kansas City","Kansas City","Western","West","0","1","www.gocitizens.bank","460986","6310","467296","0","467296","363322","363322","65251","173449","67133","106316","22944","97304","4374","","11709","77040","0","4564","0","280","589","3695","10661","","0","10661","0","0","0","0","188528","5744","5635","20","65231","6310",""
"22717","10271","255556","1064139","CITIZENS BANK AND TRUST COMPANY OF ARDMORE","Ardmore","OK","73401","3/31/2022","8/22/2022","SM","1100 N. Commerce","CITIZENS COMMERCE CORP","4","0","0","8","1","Carter","","","9/18/1978","9/18/1978","1/1/2012","Stock","0","1","FED","DIF","Dallas","DALLAS","Oklahoma City","Kansas City","Southern","West","0","1","www.citizensbt.com","149966","1565","151531","0","151531","132969","132969","19644","38734","20600","18134","812","72152","1627","","126","13007","","5132","0","61","2560","2511","297","","227","70","0","0","1021","","23061","0","0","4733","14911","1565",""
"10317","13067","715630","1085992","CITIZENS BANK AND TRUST COMPANY OF GRAINGER COUNTY","Rutledge","TN","37861","3/31/2022","8/22/2022","NM","8335 Rutledge Pike","CITIZENS OF GRAINGER CNTY CORP","5","0","0","7","0","Grainger","34100","Morristown, TN","11/1/1919","1/1/1934","11/16/2021","Stock","0","0","FDIC","DIF","Dallas","DALLAS","Knoxville","Atlanta","Southern","Southeast","0","1","http://www.cbtgrainger.com","71538","708","72246","0","72246","63838","63838","10969","19228","9338","9890","1259","30687","1695","","31","4684","","3251","0","0","994","2257","442","","375","67","0","0","0","","0","307","0","6601","4368","0",""
"8200","11729","874050","1135114","CITIZENS BANK MINNESOTA","New Ulm","MN","56073","3/31/2022","8/22/2022","NM","105 N Minnesota St","CITIZENS BCORP OF NEW ULM INC","6","0","0","2","0","Brown","","","12/13/1875","1/1/1934","1/22/2021","Stock","0","0","FDIC","DIF","Kansas City","KANSAS CITY","Mankato","Minneapolis","Central","West","0","1","https://www.citizensmn.bank/","329368","2710","332078","0","332078","254144","254144","5944","25906","4694","21212","5678","110758","105858","","51593","20316","0","5989","0","36","2972","2981","36","","0","36","0","0","0","0","224324","273","273","2264","3680","2710",""
"19679","0","807656","3435229","CITIZENS BANK OF ADA","Ada","OK","74820","3/31/2022","8/22/2022","NM","123 W. 12th St.","CITIZENSADA FINANCIAL CORP","4","0","0","4","1","Pontotoc","","","2/20/1967","2/20/1967","8/1/2020","Stock","0","0","FDIC","DIF","Dallas","DALLAS","Oklahoma City","Kansas City","Southern","West","0","1","http://www.citizensada.bank","129839","1611","131450","0","131450","95342","95342","4143","39376","23392","15984","5938","31954","13931","","983","25703","","6709","0","0","3159","3550","2713","","2681","32","0","0","0","","55827","0","0","3314","829","1611",""
"15477","12677","19936","1976625","CITIZENS BANK OF AMERICUS","Americus","GA","31709","3/31/2022","8/22/2022","NM","119 Lee St.","CBA BANKSHARES INC","3","0","0","4","0","Sumter","","","3/1/1937","3/19/1937","1/23/2014","Stock","0","0","FDIC","DIF","Atlanta","ATLANTA","Albany Ga","Atlanta","Southern","Southeast","0","1","www.cbkamericus.com","197824","4480","202304","0","202304","146382","146382","4754","65609","37850","27759","15093","35230","25696","","12005","35657","","5768","0","217","2382","3169","2492","","32","2460","0","0","0","","31485","30","0","119","4635","2974",""
"8908","0","84804","","CITIZENS BANK OF CAPE VINCENT","Cape Vincent","NY","13618","3/31/2022","8/22/2022","NM","154 Broadway St","","3","0","0","8","0","Jefferson","48060","Watertown-Fort Drum, NY","1/1/1919","1/1/1934","11/26/2019","Stock","0","0","FDIC","DIF","New York","NEW YORK","Syracuse","New York","Northeastern","Northeast","0","1","http://citizensbankofcapevincent.com","39465","634","40099","18","40117","36621","36621","0","4619","0","4619","720","31282","0","","50","724","","1548","0","0","513","1035","1174","","456","718","0","0","0","","11434","0","0","0","0","410",""
"10843","0","441135","5164626","CITIZENS BANK OF CHATSWORTH","Chatsworth","IL","60921","3/31/2022","8/22/2022","NM","502 E Locust St","CBC FINANCIAL INC","2","0","0","4","0","Livingston","","","12/7/1903","1/1/1934","8/29/2021","Stock","0","1","FDIC","DIF","Chicago","CHICAGO","Champaign","Chicago","Central","Central","0","1","www.bankatcbc.com","18091","477","18568","0","18568","9148","9148","87","6699","2654","4045","366","1448","548","","1499","7684","","232","0","4","183","45","5","","0","5","0","0","0","","0","294","0","78","9","286",""
"35442","0","2921622","3110012","CITIZENS BANK OF CUMBERLAND COUNTY, INC.","Burkesville","KY","42717","3/31/2022","8/22/2022","NM","209 Keen St","CITIZENS CUMBERLAND BANCSHARES","1","0","0","8","1","Cumberland","","","7/1/2000","7/1/2000","8/29/2021","Stock","0","0","FDIC","DIF","Chicago","CHICAGO","Louisville","St. louis","Central","Southeast","0","1","www.cbcconline.com","55903","755","56658","0","56658","42212","42212","4110","9378","7085","2293","385","23695","4644","","463","4180","","9803","0","0","4258","5545","0","","0","0","0","0","0","","11462","606","0","3694","416","0",""
"20454","15585","915935","4795863","CITIZENS BANK OF EDINBURG","Edinburg","IL","62531","3/31/2022","8/22/2022","NM","100 E Washington St","CB EDINBURG HOLDINGS INC","1","0","0","4","0","Christian","","","7/16/1971","7/16/1971","8/29/2021","Stock","0","0","FDIC","DIF","Chicago","CHICAGO","Springfield Il","Chicago","Central","Central","0","1","http://www.edinburgbank.net","12782","147","12929","0","12929","11099","11099","0","7286","4552","2734","0","2564","1249","","853","425","","552","0","3","335","214","0","","0","0","0","0","0","","8870","0","0","0","0","0",""
"1956","0","954251","1141900","CITIZENS BANK OF ELDON","Eldon","MO","65026","3/31/2022","8/22/2022","NM","110 N. Maple St.","CITIZENS BANCSHARES ELDON MO","4","0","0","2","0","Miller","","","1/20/1905","1/1/1934","3/31/2006","Stock","0","1","FDIC","DIF","Kansas City","KANSAS CITY","Columbia Mo","St. louis","Western","West","0","1","http://www.cbeldon.com","130849","1834","132683","0","132683","98120","98120","6147","9400","8824","576","0","41297","41276","","7929","11716","","14512","0","0","7757","6755","406","","29","97","280","0","0","","39149","0","0","2675","3472","0",""
"16442","0","131034","2958347","CITIZENS BANK OF FLORIDA","Oviedo","FL","32765","3/31/2022","8/22/2022","NM","156 Geneva Dr.","CITIZENS BCORP OF OVIEDO INC","7","0","0","4","0","Seminole","36740","Orlando-Kissimmee-Sanford, FL","7/1/1946","7/1/1946","9/1/2006","Stock","0","0","FDIC","DIF","Atlanta","ATLANTA","Tampa","Atlanta","Southern","Southeast","0","1","","262702","3804","266506","222","266728","250220","250220","21291","183558","94644","88914","8275","35620","1476","","0","11804","","1615","128","0","1181","306","3089","","1413","1676","0","0","0","","0","0","0","3358","17933","3884",""
"4707","10477","1014853","1061987","CITIZENS BANK OF KANSAS","Kingman","KS","67068","3/31/2022","8/22/2022","SM","300 N. Main St.","KING BANCSHARES INC","11","0","0","8","1","Kingman","","","5/14/1886","1/1/1934","1/2/2019","Stock","0","1","FED","DIF","Kansas City","KANSAS CITY","Wichita","Kansas City","Western","Western","0","1","www.citizensbankofkansas.com","206546","2573","209119","0","209119","163941","163941","6884","47499","29949","17550","3879","83869","21810","","18149","13585","","4449","0","0","2477","1972","8995","","1151","3848","3996","0","0","","23787","0","0","4219","2665","2573",""
"2718","11286","495419","1071623","CITIZENS BANK OF KENTUCKY, INC.","Paintsville","KY","41240","3/31/2022","8/22/2022","SM","620 Broadway St","CITIZENS NATIONAL CORP","12","0","0","7","0","Johnson","","","1/1/1910","1/1/1934","12/31/2021","Stock","0","1","FED","DIF","Chicago","CHICAGO","Lexington","Cleveland","Central","Southeast","0","1","http://www.wercitizens.bank","291569","3766","295335","0","295335","248434","248434","12899","126009","68566","57443","9206","99755","565","","0","33154","","13118","0","168","1890","11060","629","","473","156","0","0","0","","97739","608","0","3983","8916","3766",""
"1711","0","63733","1140239","CITIZENS BANK OF LAFAYETTE","Lafayette","TN","37083","3/31/2022","8/22/2022","NM","400 Hwy. 52 Byp W","CITIZENS BCORP INVESTMENT INC","22","0","0","4","0","Macon","34980","Nashville-Davidson-Murfreesboro-Franklin, TN","7/1/1909","1/1/1934","11/16/2021","Stock","0","0","FDIC","DIF","Dallas","DALLAS","Nashville","Atlanta","Southern","Southeast","0","1","http://www.citizens-bank.org","808221","10732","818953","78","819031","694725","694725","84210","234291","134614","99677","30050","285971","60203","","7839","60383","0","45062","0","1224","16226","27612","11022","","8562","2460","0","0","0","0","610516","826","381","39871","44339","10747",""
"20161","10629","1016857","1105078","CITIZENS BANK OF LAS CRUCES","Las Cruces","NM","88001","3/31/2022","8/22/2022","NM","505 S. Main St.","AMADOR BANCSHARES INC","7","0","1","4","1","Dona Ana","29740","Las Cruces, NM","4/6/1970","4/6/1970","1/1/2019","Stock","0","0","FDIC","DIF","Dallas","DALLAS","Albuquerque","Dallas","Western","West","0","1","www.citizenslc.com","522048","9000","531048","0","531048","428420","428420","131831","207665","59959","147706","40242","47543","1139","","422","99071","","2361","706","268","745","642","774","","0","67","707","0","0","","0","271","0","40050","91781","7858",""
"22954","9531","897237","2638582","CITIZENS BANK OF MORGANTOWN, INC.","Morgantown","WV","26505","3/31/2022","8/22/2022","NM","265 High St.","MORGANTOWN BANCSHARES INC","1","0","0","5","0","Monongalia","34060","Morgantown, WV","9/20/1979","9/20/1979","3/31/2006","Stock","0","0","FDIC","DIF","Atlanta","ATLANTA","Scott Depot","Richmond","Northeastern","Northeast","0","1","www.citizensbankwv.com","32299","721","33020","0","33020","29192","29192","1460","3122","2559","563","325","24285","0","","0","1803","","2025","0","0","1786","239","0","","0","0","0","0","0","","0","0","0","592","868","0",""
"8572","0","246451","4504917","CITIZENS BANK OF ROGERSVILLE","Rogersville","MO","65742","3/31/2022","8/22/2022","NM","1001 W. Ctr. St.","WILDCAT BANCSHARES INC","2","0","0","4","1","Greene","44180","Springfield, MO","1/1/1908","1/1/1934","10/22/2013","Stock","0","0","FDIC","DIF","Kansas City","KANSAS CITY","Springfield Mo","St. louis","Western","West","0","1","http://www.cbofr.com","78793","1160","79953","0","79953","61612","61612","12148","19006","11277","7729","62","25225","5171","","1631","12995","","3657","0","0","2433","1224","58","","0","58","0","0","0","","30142","0","0","7271","4877","0",""
"16126","0","44750","1118621","CITIZENS BANK OF THE MIDWEST","Rolla","MO","65401","3/31/2022","8/22/2022","NM","1515 Martin Springs Dr","NEWBURG INSURANCE AGENCY INC","3","0","0","4","0","Phelps","","","2/28/1944","2/28/1944","11/30/2020","Stock","0","0","FDIC","DIF","Kansas City","KANSAS CITY","Springfield Mo","St. louis","Western","West","0","1","www.cbmw.bank","124246","2039","126285","133","126418","113406","113406","14153","33565","5313","28252","847","51539","13302","","56","8321","","4051","0","0","4051","0","584","","5","11","568","0","0","","64560","0","0","8319","5834","0",""
"19420","13289","367431","","CITIZENS BANK OF THE SOUTH","Sandersville","GA","31082","3/31/2022","8/22/2022","NM","132 S Harris St","","4","0","0","4","0","Washington","","","5/3/1965","5/3/1965","9/27/2021","Stock","0","0","FDIC","DIF","Atlanta","ATLANTA","Atlanta","Atlanta","Southern","Southeast","0","1","www.cbots.com","200213","2828","203041","0","203041","170276","170276","17447","52406","35058","17348","4622","89417","6384","","135","22113","","9658","556","0","4902","4200","860","","860","0","0","0","608","","0","314","0","8241","9206","2460",""
"6760","9520","481627","1142970","CITIZENS BANK OF WEST VIRGINIA, INC.","Elkins","WV","26241","3/31/2022","8/22/2022","NM","211-213 3rd St.","CITIZENS FINANCIAL CORP","6","0","0","8","0","Randolph","","","1/22/1924","1/1/1934","12/10/2021","Stock","0","1","FDIC","DIF","Atlanta","ATLANTA","Scott Depot","Richmond","Northeastern","Northeast","0","1","www.citizenswv.com","300952","3758","304710","0","304710","162150","162150","2416","60200","40431","19769","1369","97236","929","","19","24957","","96875","0","194","68042","28639","20709","","20664","45","0","0","0","","184710","0","0","612","1804","3657",""
"57957","0","3303298","1132449","CITIZENS BANK, NATIONAL ASSOCIATION","Providence","RI","2903","3/31/2022","8/22/2022","N","1 Citizens Plz","CITIZENS FINANCIAL GROUP INC","1032","2","1","4","0","Providence","39300","Providence-Warwick, RI-MA","5/13/2005","5/13/2005","2/18/2022","Stock","0","1","OCC","DIF","New York","WASHINGTON","South Boston","Boston","Northeastern","Northeast","0","0","www.citizensbank.com","131339588","1719697","133059285","0","133059285","54542117","54542117","4848739","11623441","3995308","7628133","777803","37292134","0","0","0","41757791","1398822","31858983","1721420","733781","13167109","16236673","4900394","0","60","3239001","1528607","132726","2260647","40303","67661442","669162","317164","865296","3983443","1504312","0"
"12309","13477","617051","3825138","CITIZENS BANK, NATIONAL ASSOCIATION","Abilene","TX","79602","3/31/2022","8/22/2022","N","4201 S Treadaway Blvd","BIG COUNTRY BANCSHARES INC","2","0","0","4","1","Taylor","10180","Abilene, TX","1/1/1923","1/1/1934","3/31/2006","Stock","0","1","OCC","DIF","Dallas","DALLAS","Dallas","Dallas","Southern","West","0","1","http://www.citizensbank-texas.com","63029","1188","64217","0","64217","50647","50647","6306","20294","5276","15018","5320","15455","3272","","973","7433","","4339","0","0","647","3692","825","","817","8","0","0","0","","64217","0","0","4510","1796","0",""
"31900","7583","851172","4880358","CITIZENS BUILDING AND LOAN, SSB","Greer","SC","29651","3/31/2022","8/22/2022","SB","229 Trade St","CITIZENS BUILDING&LOAN MHC","2","0","0","5","0","Greenville","24860","Greenville-Anderson-Mauldin, SC","1/1/1907","12/1/1977","3/15/2016","Stock","0","0","FDIC","DIF","Atlanta","ATLANTA","Columbia Sc","Richmond","Northeastern","Southeast","0","1","www.cblbanklocal.com","93094","822","93916","218","94134","93936","93936","11246","6435","3891","2544","269","75986","0","","0","0","","198","0","0","0","198","0","","0","0","0","0","0","","0","50","0","7836","3410","0",""
