PERMNO,date,SICCD,TICKER,COMNAM,PERMCO,HSICIG,DIVAMT,PRC
10145,12/31/2014,3714,HON,HONEYWELL INTERNATIONAL INC,22168,,,99.92
10145,3/31/2015,3714,HON,HONEYWELL INTERNATIONAL INC,22168,,,104.31
10145,4/30/2015,3714,HON,HONEYWELL INTERNATIONAL INC,22168,,,100.92
10145,6/30/2015,3714,HON,HONEYWELL INTERNATIONAL INC,22168,,,101.97
10145,7/31/2015,3714,HON,HONEYWELL INTERNATIONAL INC,22168,,,105.05
10145,8/31/2015,3714,HON,HONEYWELL INTERNATIONAL INC,22168,,0.5175,99.27
10145,9/30/2015,3714,HON,HONEYWELL INTERNATIONAL INC,22168,,,94.69
10145,11/30/2015,3714,HON,HONEYWELL INTERNATIONAL INC,22168,,0.595,103.95
10145,12/31/2015,3714,HON,HONEYWELL INTERNATIONAL INC,22168,,,103.57
10145,2/29/2016,3714,HON,HONEYWELL INTERNATIONAL INC,22168,,0.595,101.35
10145,3/31/2016,3714,HON,HONEYWELL INTERNATIONAL INC,22168,,,112.05
10145,5/31/2016,3714,HON,HONEYWELL INTERNATIONAL INC,22168,,0.595,113.83
10145,6/30/2016,3714,HON,HONEYWELL INTERNATIONAL INC,22168,,,116.32
10145,8/31/2016,3714,HON,HONEYWELL INTERNATIONAL INC,22168,,0.595,116.71
10145,9/30/2016,3714,HON,HONEYWELL INTERNATIONAL INC,22168,,,116.59
10145,10/31/2016,3714,HON,HONEYWELL INTERNATIONAL INC,22168,,0.6564,109.68
10145,11/30/2016,3714,HON,HONEYWELL INTERNATIONAL INC,22168,,0.665,113.94
10145,1/31/2017,5099,HON,HONEYWELL INTERNATIONAL INC,22168,,,118.32
10145,2/28/2017,5099,HON,HONEYWELL INTERNATIONAL INC,22168,,0.665,124.5
10145,3/31/2017,5099,HON,HONEYWELL INTERNATIONAL INC,22168,,,124.87
10145,5/31/2017,5099,HON,HONEYWELL INTERNATIONAL INC,22168,,0.665,132.99001
10145,6/30/2017,5099,HON,HONEYWELL INTERNATIONAL INC,22168,,,133.28999
10145,7/31/2017,5099,HON,HONEYWELL INTERNATIONAL INC,22168,,,136.12
10145,8/31/2017,5099,HON,HONEYWELL INTERNATIONAL INC,22168,,0.665,138.27
10145,10/31/2017,5099,HON,HONEYWELL INTERNATIONAL INC,22168,,,144.16
10145,11/30/2017,5099,HON,HONEYWELL INTERNATIONAL INC,22168,,0.745,155.96001
10145,1/31/2018,5099,HON,HONEYWELL INTERNATIONAL INC,22168,,,159.67
10145,2/28/2018,5099,HON,HONEYWELL INTERNATIONAL INC,22168,,0.745,151.11
10145,4/30/2018,5099,HON,HONEYWELL INTERNATIONAL INC,22168,,,144.67999
10145,5/31/2018,5099,HON,HONEYWELL INTERNATIONAL INC,22168,,0.745,147.91
10145,7/31/2018,5099,HON,HONEYWELL INTERNATIONAL INC,22168,,,159.64999
10145,8/31/2018,5099,HON,HONEYWELL INTERNATIONAL INC,22168,,0.745,159.06
10145,10/31/2018,5099,HON,HONEYWELL INTERNATIONAL INC,22168,,4.303,144.82001
10145,10/31/2018,5099,HON,HONEYWELL INTERNATIONAL INC,22168,,1.839,144.82001
10145,11/30/2018,5099,HON,HONEYWELL INTERNATIONAL INC,22168,,0.82,146.75
10145,12/31/2018,5099,HON,HONEYWELL INTERNATIONAL INC,22168,,,132.12
10145,1/31/2019,5099,HON,HONEYWELL INTERNATIONAL INC,22168,,,143.63
10145,2/28/2019,5099,HON,HONEYWELL INTERNATIONAL INC,22168,,0.82,154.07001
10145,4/30/2019,5099,HON,HONEYWELL INTERNATIONAL INC,22168,,,173.63
10145,5/31/2019,5099,HON,HONEYWELL INTERNATIONAL INC,22168,,0.82,164.31
10145,7/31/2019,5099,HON,HONEYWELL INTERNATIONAL INC,22168,,,172.46001
10145,9/30/2019,5099,HON,HONEYWELL INTERNATIONAL INC,22168,,,169.2
10145,10/31/2019,5099,HON,HONEYWELL INTERNATIONAL INC,22168,,,172.73
10145,12/31/2019,5099,HON,HONEYWELL INTERNATIONAL INC,22168,,,177
10147,3/31/2009,3572,EMC,E M C CORP MA,8093,,,11.4
10147,4/30/2009,3572,EMC,E M C CORP MA,8093,,,12.53
10147,6/30/2009,3572,EMC,E M C CORP MA,8093,,,13.1
10147,7/31/2009,3572,EMC,E M C CORP MA,8093,,,15.06
10147,8/31/2009,3572,EMC,E M C CORP MA,8093,,,15.9
10147,9/30/2009,3572,EMC,E M C CORP MA,8093,,,17.04
10147,11/30/2009,3572,EMC,E M C CORP MA,8093,,,16.83
10147,12/31/2009,3572,EMC,E M C CORP MA,8093,,,17.47
10147,3/31/2010,3572,EMC,E M C CORP MA,8093,,,18.04
10147,4/30/2010,3572,EMC,E M C CORP MA,8093,,,19.01
10147,6/30/2010,3572,EMC,E M C CORP MA,8093,,,18.3
10147,8/31/2010,3572,EMC,E M C CORP MA,8093,,,18.24
10147,9/30/2010,3572,EMC,E M C CORP MA,8093,,,20.31
10147,11/30/2010,3572,EMC,E M C CORP MA,8093,,,21.49
10147,12/31/2010,3572,EMC,E M C CORP MA,8093,,,22.9
10147,1/31/2011,3572,EMC,E M C CORP MA,8093,,,24.89
10147,2/28/2011,3572,EMC,E M C CORP MA,8093,,,27.21
10147,3/31/2011,3572,EMC,E M C CORP MA,8093,,,26.56
10147,5/31/2011,3572,EMC,E M C CORP MA,8093,,,28.47
10147,6/30/2011,3572,EMC,E M C CORP MA,8093,,,27.55
10147,8/31/2011,3572,EMC,E M C CORP MA,8093,,,22.59
10147,9/30/2011,3572,EMC,E M C CORP MA,8093,,,20.99
10147,10/31/2011,3572,EMC,E M C CORP MA,8093,,,24.51
10147,11/30/2011,3572,EMC,E M C CORP MA,8093,,,23.01
10147,1/31/2012,3572,EMC,E M C CORP MA,8093,,,25.76
10147,2/29/2012,3572,EMC,E M C CORP MA,8093,,,27.69
10147,4/30/2012,3572,EMC,E M C CORP MA,8093,,,28.21
10147,5/31/2012,3572,EMC,E M C CORP MA,8093,,,23.85
10147,7/31/2012,3572,EMC,E M C CORP MA,8093,,,26.21
10147,8/31/2012,3572,EMC,E M C CORP MA,8093,,,26.29
10147,10/31/2012,3572,EMC,E M C CORP MA,8093,,,24.42
10147,11/30/2012,3572,EMC,E M C CORP MA,8093,,,24.82
10147,12/31/2012,3572,EMC,E M C CORP MA,8093,,,25.3
10147,1/31/2013,3572,EMC,E M C CORP MA,8093,,,24.61
10147,2/28/2013,3572,EMC,E M C CORP MA,8093,,,23.01
10147,4/30/2013,3572,EMC,E M C CORP MA,8093,,,22.43
10147,5/31/2013,3572,EMC,E M C CORP MA,8093,,,24.76
10147,7/31/2013,3572,EMC,E M C CORP MA,8093,,,26.15
10147,9/30/2013,3572,EMC,E M C CORP MA,8093,,0.1,25.56
10147,10/31/2013,3572,EMC,E M C CORP MA,8093,,,24.071
10147,12/31/2013,3572,EMC,E M C CORP MA,8093,,,25.15
10147,1/31/2014,3572,EMC,E M C CORP MA,8093,,0.1,24.24
10147,2/28/2014,3572,EMC,E M C CORP MA,8093,,,26.37
10147,3/31/2014,3572,EMC,E M C CORP MA,8093,,0.1,27.41
10147,4/30/2014,3572,EMC,E M C CORP MA,8093,,,25.8
10147,6/30/2014,3572,EMC,E M C CORP MA,8093,,0.115,26.34
10147,7/31/2014,3572,EMC,E M C CORP MA,8093,,,29.3
10147,9/30/2014,3572,EMC,E M C CORP MA,8093,,0.115,29.26
10147,10/31/2014,3572,EMC,E M C CORP MA,8093,,,28.73
10147,12/31/2014,3572,EMC,E M C CORP MA,8093,,0.115,29.74
10147,3/31/2015,3572,EMC,E M C CORP MA,8093,,0.115,25.56
10147,4/30/2015,3572,EMC,E M C CORP MA,8093,,,26.91
10147,6/30/2015,3572,EMC,E M C CORP MA,8093,,0.115,26.39
10147,7/31/2015,3572,EMC,E M C CORP MA,8093,,,26.89
10147,8/31/2015,3572,EMC,E M C CORP MA,8093,,,24.87
10147,9/30/2015,3572,EMC,E M C CORP MA,8093,,0.115,24.16
10147,11/30/2015,3572,EMC,E M C CORP MA,8093,,,25.34
10147,12/31/2015,3572,EMC,E M C CORP MA,8093,,0.115,25.68
10147,2/29/2016,3572,EMC,E M C CORP MA,8093,,,26.13
10147,3/31/2016,3572,EMC,E M C CORP MA,8093,,0.115,26.65
10147,5/31/2016,3572,EMC,E M C CORP MA,8093,,,27.95
10147,6/30/2016,3572,EMC,E M C CORP MA,8093,,0.115,27.17
10147,8/31/2016,3572,EMC,E M C CORP MA,8093,,,28.99
10147,9/30/2016,3572,EMC,E M C CORP MA,8093,,5.35008,
10147,9/30/2016,3572,EMC,E M C CORP MA,8093,,24.05,
10225,3/31/2009,3432,FO,FORTUNE BRANDS INC,20067,,,24.55
10225,4/30/2009,3432,FO,FORTUNE BRANDS INC,20067,,,39.31
10225,6/30/2009,3432,FO,FORTUNE BRANDS INC,20067,,,34.74
10225,7/31/2009,3432,FO,FORTUNE BRANDS INC,20067,,,39.57
10225,8/31/2009,3432,FO,FORTUNE BRANDS INC,20067,,0.19,39.81
10225,9/30/2009,3432,FO,FORTUNE BRANDS INC,20067,,,42.98
10225,11/30/2009,3432,FO,FORTUNE BRANDS INC,20067,,0.19,38.41
10225,12/31/2009,3432,FO,FORTUNE BRANDS INC,20067,,,43.2
10225,3/31/2010,3432,FO,FORTUNE BRANDS INC,20067,,,48.51
10225,4/30/2010,3432,FO,FORTUNE BRANDS INC,20067,,,52.42
10225,6/30/2010,3432,FO,FORTUNE BRANDS INC,20067,,,39.18
10225,8/31/2010,3432,FO,FORTUNE BRANDS INC,20067,,0.19,44.79
10225,9/30/2010,3432,FO,FORTUNE BRANDS INC,20067,,,49.23
10225,11/30/2010,3432,FO,FORTUNE BRANDS INC,20067,,0.19,59.09
10225,12/31/2010,3432,FO,FORTUNE BRANDS INC,20067,,,60.25
10225,1/31/2011,3432,FO,FORTUNE BRANDS INC,20067,,,61.68
10225,2/28/2011,3432,FO,FORTUNE BRANDS INC,20067,,0.19,61.86
10225,3/31/2011,3432,FO,FORTUNE BRANDS INC,20067,,,61.89
10225,5/31/2011,3432,FO,FORTUNE BRANDS INC,20067,,0.19,64.73
10225,6/30/2011,3432,FO,FORTUNE BRANDS INC,20067,,,63.77
10225,8/31/2011,3432,FO,FORTUNE BRANDS INC,20067,,0.19,57.12
10225,9/30/2011,3432,FO,FORTUNE BRANDS INC,20067,,,54.08
10225,10/31/2011,2082,BEAM,BEAM INC,20067,,12.3,49.43
10225,11/30/2011,2082,BEAM,BEAM INC,20067,,0.19,52.52
10225,1/31/2012,2082,BEAM,BEAM INC,20067,,,52.31
10225,2/29/2012,2082,BEAM,BEAM INC,20067,,0.205,55.08
10225,4/30/2012,2082,BEAM,BEAM INC,20067,,,56.78
10225,5/31/2012,2082,BEAM,BEAM INC,20067,,0.205,60.56
10225,7/31/2012,2085,BEAM,BEAM INC,20067,,,62.88
10225,8/31/2012,2085,BEAM,BEAM INC,20067,,0.205,58.36
10225,10/31/2012,2085,BEAM,BEAM INC,20067,,,55.56
10225,11/30/2012,2085,BEAM,BEAM INC,20067,,0.205,56.11
10225,12/31/2012,2085,BEAM,BEAM INC,20067,,,61.09
10225,1/31/2013,2085,BEAM,BEAM INC,20067,,,61.34
10225,2/28/2013,2085,BEAM,BEAM INC,20067,,0.225,61.03
10225,4/30/2013,2085,BEAM,BEAM INC,20067,,,64.71
10225,5/31/2013,2085,BEAM,BEAM INC,20067,,0.225,64.84
10225,7/31/2013,2085,BEAM,BEAM INC,20067,,,64.99
10225,9/30/2013,2085,BEAM,BEAM INC,20067,,,64.65
10225,10/31/2013,2085,BEAM,BEAM INC,20067,,,67.3
10225,12/31/2013,2085,BEAM,BEAM INC,20067,,,68.06
10225,1/31/2014,3433,BEAM,BEAM INC,20067,,,83.3
10225,2/28/2014,3433,BEAM,BEAM INC,20067,,0.225,82.96
10225,3/31/2014,3433,BEAM,BEAM INC,20067,,,83.3
10225,4/30/2014,3433,BEAM,BEAM INC,20067,,,83.47
10299,3/31/2009,3670,LLTC,LINEAR TECHNOLOGY CORP,8220,,,22.98
10299,4/30/2009,3670,LLTC,LINEAR TECHNOLOGY CORP,8220,,,21.78
10299,6/30/2009,3670,LLTC,LINEAR TECHNOLOGY CORP,8220,,,23.35
10299,7/31/2009,3670,LLTC,LINEAR TECHNOLOGY CORP,8220,,,26.87
10299,8/31/2009,3670,LLTC,LINEAR TECHNOLOGY CORP,8220,,0.22,26.57
10299,9/30/2009,3670,LLTC,LINEAR TECHNOLOGY CORP,8220,,,27.63
10299,11/30/2009,3670,LLTC,LINEAR TECHNOLOGY CORP,8220,,0.22,26.97
10299,12/31/2009,3670,LLTC,LINEAR TECHNOLOGY CORP,8220,,,30.56
10299,3/31/2010,3670,LLTC,LINEAR TECHNOLOGY CORP,8220,,,28.25
10299,4/30/2010,3670,LLTC,LINEAR TECHNOLOGY CORP,8220,,,30.04
10299,6/30/2010,3670,LLTC,LINEAR TECHNOLOGY CORP,8220,,,27.81
10299,8/31/2010,3670,LLTC,LINEAR TECHNOLOGY CORP,8220,,0.23,28.62
10299,9/30/2010,3670,LLTC,LINEAR TECHNOLOGY CORP,8220,,,30.73
10299,11/30/2010,3670,LLTC,LINEAR TECHNOLOGY CORP,8220,,0.23,32.6
10299,12/31/2010,3670,LLTC,LINEAR TECHNOLOGY CORP,8220,,,34.59
10299,1/31/2011,3670,LLTC,LINEAR TECHNOLOGY CORP,8220,,,34.79
10299,2/28/2011,3670,LLTC,LINEAR TECHNOLOGY CORP,8220,,0.24,34.56
10299,3/31/2011,3670,LLTC,LINEAR TECHNOLOGY CORP,8220,,,33.63
10299,5/31/2011,3670,LLTC,LINEAR TECHNOLOGY CORP,8220,,0.24,34.59
10299,6/30/2011,3670,LLTC,LINEAR TECHNOLOGY CORP,8220,,,33.02
10299,8/31/2011,3670,LLTC,LINEAR TECHNOLOGY CORP,8220,,0.24,28.63
10299,9/30/2011,3670,LLTC,LINEAR TECHNOLOGY CORP,8220,,,27.65
10299,10/31/2011,3670,LLTC,LINEAR TECHNOLOGY CORP,8220,,,32.31
10299,11/30/2011,3670,LLTC,LINEAR TECHNOLOGY CORP,8220,,0.24,30.63
10299,1/31/2012,3670,LLTC,LINEAR TECHNOLOGY CORP,8220,,,33.33
10299,2/29/2012,3670,LLTC,LINEAR TECHNOLOGY CORP,8220,,0.25,33.48
10299,4/30/2012,3670,LLTC,LINEAR TECHNOLOGY CORP,8220,,,32.71
10299,5/31/2012,3670,LLTC,LINEAR TECHNOLOGY CORP,8220,,0.25,29.02
10299,7/31/2012,3670,LLTC,LINEAR TECHNOLOGY CORP,8220,,,32.25
10299,8/31/2012,3670,LLTC,LINEAR TECHNOLOGY CORP,8220,,0.25,33.025
10299,10/31/2012,3670,LLTC,LINEAR TECHNOLOGY CORP,8220,,,31.26
10299,11/30/2012,3670,LLTC,LINEAR TECHNOLOGY CORP,8220,,0.25,33.19
10299,12/31/2012,3670,LLTC,LINEAR TECHNOLOGY CORP,8220,,0.26,34.3
10299,1/31/2013,3670,LLTC,LINEAR TECHNOLOGY CORP,8220,,,36.62
10299,2/28/2013,3670,LLTC,LINEAR TECHNOLOGY CORP,8220,,,38.25
10299,4/30/2013,3670,LLTC,LINEAR TECHNOLOGY CORP,8220,,,36.5
10299,5/31/2013,3670,LLTC,LINEAR TECHNOLOGY CORP,8220,,0.26,37.525
10299,7/31/2013,3670,LLTC,LINEAR TECHNOLOGY CORP,8220,,,40.555
10299,9/30/2013,3670,LLTC,LINEAR TECHNOLOGY CORP,8220,,,39.66
10299,10/31/2013,3670,LLTC,LINEAR TECHNOLOGY CORP,8220,,,41.155
10299,12/31/2013,3670,LLTC,LINEAR TECHNOLOGY CORP,8220,,,45.55
10299,1/31/2014,3670,LLTC,LINEAR TECHNOLOGY CORP,8220,,,44.54
10299,2/28/2014,3670,LLTC,LINEAR TECHNOLOGY CORP,8220,,0.27,46.84
10299,3/31/2014,3670,LLTC,LINEAR TECHNOLOGY CORP,8220,,,48.69
10299,4/30/2014,3670,LLTC,LINEAR TECHNOLOGY CORP,8220,,,44.5
10299,6/30/2014,3670,LLTC,LINEAR TECHNOLOGY CORP,8220,,,47.07
10299,7/31/2014,3670,LLTC,LINEAR TECHNOLOGY CORP,8220,,,44.135
10299,9/30/2014,3670,LLTC,LINEAR TECHNOLOGY CORP,8220,,,44.39
10299,10/31/2014,3670,LLTC,LINEAR TECHNOLOGY CORP,8220,,,42.84
10299,12/31/2014,3670,LLTC,LINEAR TECHNOLOGY CORP,8220,,,45.6
10299,3/31/2015,3670,LLTC,LINEAR TECHNOLOGY CORP,8220,,,46.8
10299,4/30/2015,3670,LLTC,LINEAR TECHNOLOGY CORP,8220,,,46.13
10299,6/30/2015,3670,LLTC,LINEAR TECHNOLOGY CORP,8220,,,44.23
10299,7/31/2015,3670,LLTC,LINEAR TECHNOLOGY CORP,8220,,,41
10299,8/31/2015,3670,LLTC,LINEAR TECHNOLOGY CORP,8220,,0.3,40.28
10299,9/30/2015,3670,LLTC,LINEAR TECHNOLOGY CORP,8220,,,40.35
10299,11/30/2015,3670,LLTC,LINEAR TECHNOLOGY CORP,8220,,0.3,45.72
10299,12/31/2015,3670,LLTC,LINEAR TECHNOLOGY CORP,8220,,,42.47
10299,2/29/2016,3670,LLTC,LINEAR TECHNOLOGY CORP,8220,,0.32,43.62
10299,3/31/2016,3670,LLTC,LINEAR TECHNOLOGY CORP,8220,,,44.56
10299,5/31/2016,3670,LLTC,LINEAR TECHNOLOGY CORP,8220,,0.32,47.32
10299,6/30/2016,3670,LLTC,LINEAR TECHNOLOGY CORP,8220,,,46.53
10299,8/31/2016,3670,LLTC,LINEAR TECHNOLOGY CORP,8220,,0.32,58.24
10299,9/30/2016,3670,LLTC,LINEAR TECHNOLOGY CORP,8220,,,59.29
10299,10/31/2016,3670,LLTC,LINEAR TECHNOLOGY CORP,8220,,,60.06
10299,11/30/2016,3670,LLTC,LINEAR TECHNOLOGY CORP,8220,,0.32,62.53
10299,1/31/2017,3670,LLTC,LINEAR TECHNOLOGY CORP,8220,,,63.13
10299,2/28/2017,3670,LLTC,LINEAR TECHNOLOGY CORP,8220,,0.33,64.58
10299,3/31/2017,3670,LLTC,LINEAR TECHNOLOGY CORP,8220,,19.2086,
10299,3/31/2017,3670,LLTC,LINEAR TECHNOLOGY CORP,8220,,46,
10324,3/31/2009,2836,GENZ,GENZYME CORP,8243,,,59.39
10324,4/30/2009,2836,GENZ,GENZYME CORP,8243,,,53.33
10324,6/30/2009,2836,GENZ,GENZYME CORP,8243,,,55.67
10324,7/31/2009,2836,GENZ,GENZYME CORP,8243,,,51.89
10324,8/31/2009,2836,GENZ,GENZYME CORP,8243,,,55.71
10324,9/30/2009,2836,GENZ,GENZYME CORP,8243,,,56.73
10324,11/30/2009,2836,GENZ,GENZYME CORP,8243,,,50.7
10324,12/31/2009,2836,GENZ,GENZYME CORP,8243,,,49.01
10324,3/31/2010,2836,GENZ,GENZYME CORP,8243,,,51.83
10324,4/30/2010,2836,GENZ,GENZYME CORP,8243,,,53.22
10324,6/30/2010,2836,GENZ,GENZYME CORP,8243,,,50.77
10324,8/31/2010,2836,GENZ,GENZYME CORP,8243,,,70.11
10324,9/30/2010,2836,GENZ,GENZYME CORP,8243,,,70.79
10324,11/30/2010,2836,GENZ,GENZYME CORP,8243,,,71.22
10324,12/31/2010,2836,GENZ,GENZYME CORP,8243,,,71.2
10324,1/31/2011,2836,GENZ,GENZYME CORP,8243,,,73.35
10324,2/28/2011,2836,GENZ,GENZYME CORP,8243,,,75.45
10324,3/31/2011,2836,GENZ,GENZYME CORP,8243,,,76.155
10516,3/31/2009,2075,ADM,ARCHER DANIELS MIDLAND CO,20207,,,27.78
10516,4/30/2009,2075,ADM,ARCHER DANIELS MIDLAND CO,20207,,,24.62
10516,6/30/2009,2075,ADM,ARCHER DANIELS MIDLAND CO,20207,,,26.77
10516,7/31/2009,2075,ADM,ARCHER DANIELS MIDLAND CO,20207,,,30.12
10516,8/31/2009,2075,ADM,ARCHER DANIELS MIDLAND CO,20207,,0.14,28.83
10516,9/30/2009,2075,ADM,ARCHER DANIELS MIDLAND CO,20207,,,29.22
10516,11/30/2009,2075,ADM,ARCHER DANIELS MIDLAND CO,20207,,0.14,30.81
10516,12/31/2009,2075,ADM,ARCHER DANIELS MIDLAND CO,20207,,,31.31
10516,3/31/2010,2075,ADM,ARCHER DANIELS MIDLAND CO,20207,,,28.9
10516,4/30/2010,2075,ADM,ARCHER DANIELS MIDLAND CO,20207,,,27.94
10516,6/30/2010,2075,ADM,ARCHER DANIELS MIDLAND CO,20207,,,25.82
10516,8/31/2010,2075,ADM,ARCHER DANIELS MIDLAND CO,20207,,0.15,30.81
10516,9/30/2010,2075,ADM,ARCHER DANIELS MIDLAND CO,20207,,,31.92
10516,11/30/2010,2075,ADM,ARCHER DANIELS MIDLAND CO,20207,,0.15,28.99
10516,12/31/2010,2075,ADM,ARCHER DANIELS MIDLAND CO,20207,,,30.08
10516,1/31/2011,2075,ADM,ARCHER DANIELS MIDLAND CO,20207,,,32.67
10516,2/28/2011,2075,ADM,ARCHER DANIELS MIDLAND CO,20207,,0.16,37.18
10516,3/31/2011,2075,ADM,ARCHER DANIELS MIDLAND CO,20207,,,36.01
10516,5/31/2011,2075,ADM,ARCHER DANIELS MIDLAND CO,20207,,0.16,32.41
10516,6/30/2011,2075,ADM,ARCHER DANIELS MIDLAND CO,20207,,,30.15
10516,8/31/2011,2075,ADM,ARCHER DANIELS MIDLAND CO,20207,,0.16,28.48
10516,9/30/2011,2075,ADM,ARCHER DANIELS MIDLAND CO,20207,,,24.81
10516,10/31/2011,2075,ADM,ARCHER DANIELS MIDLAND CO,20207,,,28.94
10516,11/30/2011,2075,ADM,ARCHER DANIELS MIDLAND CO,20207,,0.175,30.12
10516,1/31/2012,2075,ADM,ARCHER DANIELS MIDLAND CO,20207,,,28.63
10516,2/29/2012,2075,ADM,ARCHER DANIELS MIDLAND CO,20207,,0.175,31.2
10516,4/30/2012,2075,ADM,ARCHER DANIELS MIDLAND CO,20207,,,30.83
10516,5/31/2012,2075,ADM,ARCHER DANIELS MIDLAND CO,20207,,0.175,31.88
10516,7/31/2012,2075,ADM,ARCHER DANIELS MIDLAND CO,20207,,,26.09
10516,8/31/2012,2075,ADM,ARCHER DANIELS MIDLAND CO,20207,,0.175,26.75
10516,10/31/2012,2046,ADM,ARCHER DANIELS MIDLAND CO,20207,204,,26.84
10516,11/30/2012,2046,ADM,ARCHER DANIELS MIDLAND CO,20207,204,0.175,26.7
10516,12/31/2012,2046,ADM,ARCHER DANIELS MIDLAND CO,20207,204,,27.39
10516,1/31/2013,2046,ADM,ARCHER DANIELS MIDLAND CO,20207,204,,28.53
10516,2/28/2013,2046,ADM,ARCHER DANIELS MIDLAND CO,20207,204,0.19,31.86
10516,4/30/2013,2046,ADM,ARCHER DANIELS MIDLAND CO,20207,204,,33.94
10516,5/31/2013,2046,ADM,ARCHER DANIELS MIDLAND CO,20207,204,0.19,32.23
10516,7/31/2013,2046,ADM,ARCHER DANIELS MIDLAND CO,20207,204,,36.47
10516,9/30/2013,2046,ADM,ARCHER DANIELS MIDLAND CO,20207,204,,36.84
10516,10/31/2013,2046,ADM,ARCHER DANIELS MIDLAND CO,20207,204,,40.9
10516,12/31/2013,2046,ADM,ARCHER DANIELS MIDLAND CO,20207,204,,43.4
10516,1/31/2014,2046,ADM,ARCHER DANIELS MIDLAND CO,20207,204,,39.48
10516,2/28/2014,2046,ADM,ARCHER DANIELS MIDLAND CO,20207,204,0.24,40.6
10516,3/31/2014,2046,ADM,ARCHER DANIELS MIDLAND CO,20207,204,,43.39
10516,4/30/2014,2046,ADM,ARCHER DANIELS MIDLAND CO,20207,204,,43.73
10516,6/30/2014,2046,ADM,ARCHER DANIELS MIDLAND CO,20207,204,,44.11
10516,7/31/2014,2046,ADM,ARCHER DANIELS MIDLAND CO,20207,204,,46.4
10516,9/30/2014,2046,ADM,ARCHER DANIELS MIDLAND CO,20207,204,,51.1
10516,10/31/2014,2046,ADM,ARCHER DANIELS MIDLAND CO,20207,204,,47
10516,12/31/2014,2046,ADM,ARCHER DANIELS MIDLAND CO,20207,204,,52
10516,3/31/2015,2046,ADM,ARCHER DANIELS MIDLAND CO,20207,204,,47.4
10516,4/30/2015,2046,ADM,ARCHER DANIELS MIDLAND CO,20207,204,,48.88
10516,6/30/2015,2046,ADM,ARCHER DANIELS MIDLAND CO,20207,204,,48.22
10516,7/31/2015,2046,ADM,ARCHER DANIELS MIDLAND CO,20207,204,,47.42
10516,8/31/2015,2046,ADM,ARCHER DANIELS MIDLAND CO,20207,204,0.28,44.99
10516,9/30/2015,2046,ADM,ARCHER DANIELS MIDLAND CO,20207,204,,41.45
10516,11/30/2015,2046,ADM,ARCHER DANIELS MIDLAND CO,20207,204,0.28,36.49
10516,12/31/2015,2046,ADM,ARCHER DANIELS MIDLAND CO,20207,204,,36.68
10516,2/29/2016,2046,ADM,ARCHER DANIELS MIDLAND CO,20207,204,0.3,34.96
10516,3/31/2016,2046,ADM,ARCHER DANIELS MIDLAND CO,20207,204,,36.31
10516,5/31/2016,2046,ADM,ARCHER DANIELS MIDLAND CO,20207,204,0.3,42.77
10516,6/30/2016,2046,ADM,ARCHER DANIELS MIDLAND CO,20207,204,,42.89
10516,8/31/2016,2046,ADM,ARCHER DANIELS MIDLAND CO,20207,204,0.3,43.76
10516,9/30/2016,2046,ADM,ARCHER DANIELS MIDLAND CO,20207,204,,42.17
10516,10/31/2016,2046,ADM,ARCHER DANIELS MIDLAND CO,20207,204,,43.57
10516,11/30/2016,2046,ADM,ARCHER DANIELS MIDLAND CO,20207,204,0.3,43.23
10516,1/31/2017,2046,ADM,ARCHER DANIELS MIDLAND CO,20207,204,,44.26
10516,2/28/2017,2046,ADM,ARCHER DANIELS MIDLAND CO,20207,204,0.32,46.97
10516,3/31/2017,2046,ADM,ARCHER DANIELS MIDLAND CO,20207,204,,46.04
10516,5/31/2017,2046,ADM,ARCHER DANIELS MIDLAND CO,20207,204,0.32,41.58
10516,6/30/2017,2046,ADM,ARCHER DANIELS MIDLAND CO,20207,204,,41.38
10516,7/31/2017,2046,ADM,ARCHER DANIELS MIDLAND CO,20207,204,,42.18
10516,8/31/2017,2046,ADM,ARCHER DANIELS MIDLAND CO,20207,204,0.32,41.32
10516,10/31/2017,2046,ADM,ARCHER DANIELS MIDLAND CO,20207,204,,40.87
10516,11/30/2017,2046,ADM,ARCHER DANIELS MIDLAND CO,20207,204,0.32,39.88
10516,1/31/2018,2046,ADM,ARCHER DANIELS MIDLAND CO,20207,204,,42.95
10516,2/28/2018,2046,ADM,ARCHER DANIELS MIDLAND CO,20207,204,0.335,41.52
10516,4/30/2018,2046,ADM,ARCHER DANIELS MIDLAND CO,20207,204,,45.38
10516,5/31/2018,2046,ADM,ARCHER DANIELS MIDLAND CO,20207,204,0.335,43.72
10516,7/31/2018,2046,ADM,ARCHER DANIELS MIDLAND CO,20207,204,,48.26
10516,8/31/2018,2046,ADM,ARCHER DANIELS MIDLAND CO,20207,204,0.335,50.4
10516,10/31/2018,2046,ADM,ARCHER DANIELS MIDLAND CO,20207,204,,47.25
10516,11/30/2018,2046,ADM,ARCHER DANIELS MIDLAND CO,20207,204,0.335,46.02
10516,12/31/2018,2046,ADM,ARCHER DANIELS MIDLAND CO,20207,204,,40.97
10516,1/31/2019,2046,ADM,ARCHER DANIELS MIDLAND CO,20207,204,,44.9
10516,2/28/2019,2046,ADM,ARCHER DANIELS MIDLAND CO,20207,204,0.35,42.5
10516,4/30/2019,2046,ADM,ARCHER DANIELS MIDLAND CO,20207,204,,44.6
