cert,docket,fed_rssd,rssdhcr,name,city,stalp,zip,repdte,rundate,bkclass,address,namehcr,offdom,offfor,stmult,specgrp,subchaps,county,cbsa_metro,cbsa_metro_name,estymd,insdate,effdate,mutual,parcert,trust,regagnt,insagnt1,fdicdbs,fdicsupv,fldoff,fed,occdist,otsregnm,offoa,cb,inst.webaddr,szislres,szislhel,szislccd,szislaut,szislcon,szislci,szisloth,ENCERES,ENCEAUTO,ENCECON,ENCECI,ENCEOTH,ASCERES,ASCEOTH
"2777","0","929932","1136689","MIDSOUTH BANK, NATIONAL ASSOCIATION","Dothan","AL","36301","3/31/2011","11/15/2020","N","2526 W. Main St.","MIDSOUTH BCORP","9","0","1","4","1","Houston","20020","Dothan, AL","1/1/1912","1/1/1934","3/31/2006","Stock","0","0","OCC","DIF","Atlanta","ATLANTA","Montgomery","Atlanta","Southern","Southeast","0","1","www.bankmidsouth.com","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"29930","4364","702676","","MIDSTATE FEDERAL SAVINGS AND LOAN ASSOCIATION","Baltimore","MD","21212","3/31/2011","11/15/2020","SA","6810 York Rd.","","1","0","0","5","0","Baltimore","12580","Baltimore-Columbia-Towson, MD","4/4/1884","8/5/1985","3/31/2006","Non-Stock","0","0","OTS","DIF","New York","NEW YORK","Baltimore","Richmond","Northeastern","Southeast","0","1","","","","","","","","","","","","","","",""
"4465","13627","728948","1825367","MIDSTATES BANK, NATIONAL ASSOCIATION","Council Bluffs","IA","51503","3/31/2011","11/15/2020","N","1851 Madison Ave, # 17","MIDSTATES BANCSHARES INC","6","0","0","2","1","Pottawattamie","36540","Omaha-Council Bluffs, NE-IA","1/1/1913","1/1/1934","3/31/2006","Stock","0","1","OCC","DIF","Kansas City","KANSAS CITY","Omaha","Chicago","Western","Western","0","1","www.midstatesbank.com","0","0","0","0","0","0","0","0","0","0","0","0","803","0"
"57580","0","3219175","","MIDTOWN BANK & TRUST COMPANY","Atlanta","GA","30308","3/31/2011","11/15/2020","NM","712 W. Peachtree St.","","1","0","0","4","0","Fulton","12060","Atlanta-Sandy Springs-Roswell, GA","10/30/2003","10/30/2003","3/31/2006","Stock","0","0","FDIC","DIF","Atlanta","ATLANTA","Atlanta","Atlanta","Southern","Southeast","0","1","","0","0","0","0","0","0","0","0","0","0","0","0","378","0"
"9737","14221","806958","1125580","MIDWEST BANK","Detroit Lakes","MN","56501","3/31/2011","11/15/2020","NM","613 Hwy. 10 E.","MIDWEST BANK GROUP INC","7","0","0","4","1","Becker","","","6/1/1917","1/1/1934","3/31/2006","Stock","0","0","FDIC","DIF","Kansas City","KANSAS CITY","Fargo","Minneapolis","Central","West","0","1","https://www.midwestbank.net","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"13255","15702","669555","1064652","MIDWEST BANK NATIONAL ASSOCIATION","Pierce","NE","68767","3/31/2011","11/15/2020","N","114 W Main St.","MIDWEST BANC HOLDING CO","9","0","0","2","0","Pierce","","","1/1/1882","1/1/1934","3/31/2006","Stock","0","0","OCC","DIF","Kansas City","KANSAS CITY","Sioux City","Kansas City","Western","Western","0","1","www.midwestbank.com","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"3711","13691","709143","3356632","MIDWEST BANK OF WESTERN ILLINOIS","Monmouth","IL","61462","3/31/2011","11/15/2020","SM","200 E. Broadway","WESTERN IL BANCSHARES INC","8","0","0","2","0","Warren","","","9/9/1870","1/1/1934","3/31/2006","Stock","0","1","FED","DIF","Chicago","CHICAGO","Princeton","Chicago","Central","Central","0","1","http://www.mbwi.com","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1058","0","657459","1094556","MIDWEST BANKCENTRE","Lemay","MO","63125","3/31/2011","11/15/2020","SM","2191 Lemay Ferry Rd.","STUPP BROS INC","11","0","0","4","0","Saint Louis","41180","St. Louis, MO-IL","3/1/1906","1/1/1934","3/21/2008","Stock","0","1","FED","DIF","Kansas City","KANSAS CITY","St. Louis","St. louis","Western","West","0","1","www.midwestbankcentre.com","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10925","0","528858","1066339","MIDWEST COMMUNITY BANK","Plainville","KS","67663","3/31/2011","11/15/2020","NM","201 S. Main St.","PLAINVILLE BANCSHARES INC","2","0","0","2","1","Rooks","","","7/28/1928","1/1/1934","3/31/2006","Stock","0","0","FDIC","DIF","Kansas City","KANSAS CITY","Hays","Kansas City","Western","Western","0","1","","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"19628","15482","607333","1205585","MIDWEST COMMUNITY BANK","Freeport","IL","61032","3/31/2011","11/15/2020","NM","510 Park Crest Dr.","FREEPORT BANCSHARES INC","4","0","0","4","1","Stephenson","","","8/22/1966","8/22/1966","3/31/2006","Stock","0","0","FDIC","DIF","Chicago","CHICAGO","Princeton","Chicago","Central","Central","0","1","www.mwbonline.com","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"28731","2248","566775","","MIDWEST FEDERAL SAVINGS AND LOAN ASSOCIATION OF ST JOSEPH","Saint Joseph","MO","64501","3/31/2011","11/15/2020","SA","1901 Frederick Ave.","","2","0","0","8","0","Buchanan","41140","St. Joseph, MO-KS","1/1/1923","5/29/1935","1/30/2009","Stock","0","0","OTS","DIF","Kansas City","KANSAS CITY","Kansas City","Kansas City","Western","West","0","1","","","","","","","","","","","","","","",""
"4432","12423","203043","","MIDWEST HERITAGE BANK, FSB","West Des Moines","IA","50265","3/31/2011","11/15/2020","SA","3580 Ep True Parkway, # 100","","10","0","0","8","0","Polk","19780","Des Moines-West Des Moines, IA","4/1/1930","2/9/1995","3/30/2009","Stock","0","0","OTS","DIF","Kansas City","KANSAS CITY","Des Moines","Chicago","Western","Western","0","1","http://www.mhbank.com","","","","","","","","","","","","","",""
"25849","13812","977250","1142309","MIDWEST INDEPENDENT BANK","Jefferson City","MO","65101","3/31/2011","11/15/2020","SM","910 Weathered Rock Rd.","MIDWEST IND BANCSHARES INC","1","0","0","4","0","Cole","27620","Jefferson City, MO","1/7/1985","1/7/1985","1/15/2010","Stock","0","0","FED","DIF","Kansas City","KANSAS CITY","Columbia Mo","St. louis","Western","West","0","0","www.mibanc.com","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"8889","0","691958","3595020","MIDWEST REGIONAL BANK","Festus","MO","63028","3/31/2011","11/15/2020","NM","363 Festus Ctr. Dr.","MIDWEST REGIONAL BCORP INC","3","0","0","4","0","Jefferson","41180","St. Louis, MO-IL","6/13/1894","1/1/1934","8/17/2009","Stock","0","0","FDIC","DIF","Kansas City","KANSAS CITY","St. Louis","St. louis","Western","West","0","1","www.mwregionalbank.com","0","0","0","0","0","0","0","0","0","0","0","0","430","0"
"14843","10044","836843","1245228","MIDWESTONE BANK","Iowa City","IA","52240","3/31/2011","11/15/2020","NM","102 S. Clinton St.","MIDWESTONE FINANCIAL GROUP INC","27","0","0","4","0","Johnson","26980","Iowa City, IA","10/15/1934","11/1/1934","9/3/2008","Stock","0","1","FDIC","DIF","Kansas City","KANSAS CITY","Cedar Rapids","Chicago","Western","Western","0","1","http://www.midwestone.com","0","0","0","0","0","0","0","3248","0","0","0","936","3248","0"
"28186","1090","757779","","MIFFLIN COUNTY SAVINGS BANK","Lewistown","PA","17044","3/31/2011","11/15/2020","SB","19 N. Brown St.","","5","0","0","5","0","Mifflin","","","1/1/1923","5/21/1956","7/2/2009","Non-Stock","0","0","FDIC","DIF","New York","NEW YORK","Harrisburg","Philadelphia","Northeastern","Northeast","0","1","https://www.mcs.bank/","0","0","0","0","0","0","0","0","0","0","0","0","67","0"
"10685","9706","779016","1137042","MIFFLINBURG BANK AND TRUST COMPANY","Mifflinburg","PA","17844","3/31/2011","11/15/2020","NM","250 E. Chestnut St.","MIFFLINBURG BCORP INC","6","0","0","4","0","Union","","","1/1/1872","1/1/1934","6/6/2007","Stock","0","1","FDIC","DIF","New York","NEW YORK","Harrisburg","Philadelphia","Northeastern","Northeast","0","1","www.mbtc.com","0","0","0","0","0","0","0","0","0","0","0","0","1763","0"
"3036","52234","515353","1919770","MILE HIGH BANKS","Longmont","CO","80501","3/31/2011","11/15/2020","NM","1726 Hover St.","BIG SANDY HOLDING CO","16","0","0","4","0","Boulder","14500","Boulder, CO","1/1/1919","1/1/1934","7/18/2008","Stock","0","0","FDIC","DIF","Dallas","DALLAS","Denver","Kansas City","Western","Western","0","1","","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"58502","0","3540310","","MILESTONE BANK","Doylestown","PA","18901","3/31/2011","11/15/2020","NM","1980 S. Easton Rd, # 110","","1","0","0","4","0","Bucks","37980","Philadelphia-Camden-Wilmington, PA-NJ-DE-MD","11/7/2007","11/7/2007","11/7/2007","Stock","0","0","FDIC","DIF","New York","NEW YORK","Philadelphia","Philadelphia","Northeastern","Northeast","0","1","","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"30152","4853","994770","","MILFORD BUILDING AND LOAN ASSOCIATION","Milford","IL","60953","3/31/2011","11/15/2020","SA","131 E. Jones St.","","1","0","0","5","0","Iroquois","","","1/1/1883","9/5/1961","3/31/2006","Non-Stock","0","0","OTS","DIF","Chicago","CHICAGO","Champaign","Chicago","Central","Central","0","1","","","","","","","","","","","","","","",""
"29835","4167","227777","","MILFORD FEDERAL SAVINGS AND LOAN ASSOCIATION","Milford","MA","1757","3/31/2011","11/15/2020","SA","246 Main St","","4","0","1","5","0","Worcester","49340","Worcester, MA-CT","1/1/1937","1/7/1938","3/31/2006","Non-Stock","0","0","OTS","DIF","New York","NEW YORK","Springfield Ma","Boston","Northeastern","Northeast","0","1","www.milfordfederal.com","","","","","","","","","","","","","",""
"2616","0","881900","","MILLBURY NATIONAL BANK","Millbury","MA","1527","3/31/2011","11/15/2020","N","18 Main St.","","2","0","0","4","0","Worcester","49340","Worcester, MA-CT","11/15/1933","1/1/1934","3/31/2006","Stock","0","0","OCC","DIF","New York","NEW YORK","Springfield Ma","Boston","Northeastern","Northeast","0","1","www.mnbonline.com","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"21920","12919","949305","","MILLBURY SAVINGS BANK","Millbury","MA","1527","3/31/2011","11/15/2020","SB","109 Elm St.","","2","0","0","5","0","Worcester","49340","Worcester, MA-CT","4/10/1854","1/29/1975","3/3/2008","Non-Stock","0","0","FDIC","DIF","New York","NEW YORK","Springfield Ma","Boston","Northeastern","Northeast","0","1","","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"15873","0","895448","1143454","MILLEDGEVILLE STATE BANK","Milledgeville","IL","61051","3/31/2011","11/15/2020","NM","451 N. Main St.","MILLEDGEVILLE BCORP INC","1","0","0","2","1","Carroll","","","1/2/1942","1/2/1942","3/31/2006","Stock","0","1","FDIC","DIF","Chicago","CHICAGO","Princeton","Chicago","Central","Central","0","1","http://www.milledgevillebank.com","0","0","0","0","0","0","0","0","0","0","0","0","77","0"
"58348","0","3547896","3547887","MILLENNIUM BANK","Des Plaines","IL","60016","3/31/2011","11/15/2020","NM","2077 Miner St.","MILLENNIUM BCORP INC","1","0","0","4","1","Cook","16980","Chicago-Naperville-Elgin, IL-IN-WI","7/2/2007","7/2/2007","9/7/2010","Stock","0","0","FDIC","DIF","Chicago","CHICAGO","Chicago","Chicago","Central","Central","0","1","www.milbnk.com","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"57175","0","2981822","3027811","MILLENNIUM BANK","Edwards","CO","81632","3/31/2011","11/15/2020","NM","1140 Edwards Village Blvd.","MILLENNIUM BCORP INC","8","0","0","4","0","Eagle","","","9/24/2001","9/24/2001","3/31/2006","Stock","0","0","FDIC","DIF","Dallas","DALLAS","Denver","Kansas City","Western","Western","0","1","","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"58466","0","3462654","","MILLENNIUM BANK","Junction City","KS","66441","3/31/2011","11/15/2020","NM","121 N. Washington St.","","1","0","0","4","1","Geary","31740","Manhattan, KS","1/16/2007","1/16/2007","2/22/2007","Stock","0","0","FDIC","DIF","Kansas City","KANSAS CITY","Hays","Kansas City","Western","Western","0","1","","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"35096","0","2767763","2767660","MILLENNIUM BANK, NATIONAL ASSOCIATION","Sterling","VA","20164","3/31/2011","11/15/2020","N","21430 Cedar Drive, Unit 100","MILLENNIUM BANKSHARES CORP","4","0","0","4","0","Loudoun","47900","Washington-Arlington-Alexandria, DC-VA-MD-WV","4/1/1999","4/1/1999","10/19/2009","Stock","0","0","OCC","DIF","Atlanta","ATLANTA","Richmond","Richmond","Northeastern","Southeast","0","1","","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"30022","4566","793571","","MILLINGTON SAVINGS BANK","Millington","NJ","7946","3/31/2011","11/15/2020","SB","1902 Long Hill Rd.","","5","0","0","5","0","Morris","35620","New York-Newark-Jersey City, NY-NJ-PA","1/1/1911","12/23/1957","3/31/2006","Stock","0","0","FDIC","DIF","New York","NEW YORK","Jamesburg","New York","Northeastern","Northeast","0","1","","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"15669","0","522753","1103999","MILLS COUNTY STATE BANK","Goldthwaite","TX","76844","3/31/2011","11/15/2020","NM","1017 Parker St.","GOLDTHWAITE BANCSHARES INC","4","0","0","2","1","Mills","","","11/24/1908","6/20/1939","3/31/2006","Stock","0","0","FDIC","DIF","Dallas","DALLAS","Dallas","Dallas","Southern","West","0","1","www.mcbanktx.com","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1386","11818","799359","3666023","MILLS RESOLUTE BANK","Sanborn","MN","56083","3/31/2011","11/15/2020","NM","100 S Main St","MILLS FINANCIAL SERVICES INC","1","0","0","2","1","Redwood","","","11/14/1901","1/1/1934","9/29/2008","Stock","0","0","FDIC","DIF","Kansas City","KANSAS CITY","Mankato","Minneapolis","Central","West","0","1","https://www.myredrockbank.com","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"30183","4903","814476","","MILLVILLE SAVINGS AND LOAN ASSOCIATION","Millville","NJ","8332","3/31/2011","11/15/2020","SA","100 Albertson St.","","2","0","0","5","0","Cumberland","47220","Vineland-Bridgeton, NJ","12/1/1941","3/17/1942","3/31/2006","Non-Stock","0","0","OTS","DIF","New York","NEW YORK","Jamesburg","Philadelphia","Northeastern","Northeast","0","1","www.millvillesavings.com","","","","","","","","","","","","","",""
"28637","2007","123075","","MILTON SAVINGS BANK","Milton","PA","17847","3/31/2011","11/15/2020","SA","80 Broadway","","1","0","0","5","0","Northumberland","","","1/1/1920","3/28/1972","3/31/2006","Non-Stock","0","0","OTS","DIF","New York","NEW YORK","Harrisburg","Philadelphia","Northeastern","Northeast","0","1","www.miltonsavingsbank.com","","","","","","","","","","","","","",""
"30426","5319","276775","","MILTON SAVINGS BANK","Milton","WI","53563","3/31/2011","11/15/2020","SB","110 Parkview Dr.","","1","0","0","5","0","Rock","27500","Janesville-Beloit, WI","1/1/1904","7/30/1956","3/31/2006","Non-Stock","0","0","FDIC","DIF","Chicago","CHICAGO","Madison","Chicago","Central","Central","0","1","","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"5439","0","456054","2540283","MINDEN EXCHANGE BANK & TRUST COMPANY","Minden","NE","68959","3/31/2011","11/15/2020","NM","448 N. Minden Ave.","ARMSTRONG FINANCIAL CO","2","0","0","2","0","Kearney","","","9/1/1883","1/1/1934","3/31/2006","Stock","0","1","FDIC","DIF","Kansas City","KANSAS CITY","Grand Island","Kansas City","Western","Western","0","1","www.mindenexchange.com","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"28868","2523","279","3619720","MINEOLA COMMUNITY BANK, S.S.B.","Mineola","TX","75773","3/31/2011","11/15/2020","SB","215 W. Broad","MINEOLA CMTY MUTUAL HOLDING CO","4","0","0","5","0","Wood","","","4/1/1934","10/25/1934","6/4/2009","Stock","0","1","FDIC","DIF","Dallas","DALLAS","Dallas","Dallas","Southern","West","0","1","http://www.mineolacb.com","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"9933","0","294153","","MINER COUNTY BANK","Howard","SD","57349","3/31/2011","11/15/2020","NM","217 S. Main St.","","2","0","0","2","1","Miner","","","5/3/1926","1/1/1934","3/31/2006","Stock","0","0","FDIC","DIF","Kansas City","KANSAS CITY","Sioux Falls","Minneapolis","Western","West","0","1","","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"13018","0","913436","","MINERS & MERCHANTS BANK","Thomas","WV","26292","3/31/2011","11/15/2020","NM","172 E. Ave","","3","0","1","7","0","Tucker","","","6/10/1902","1/1/1934","3/31/2006","Stock","0","0","FDIC","DIF","Atlanta","ATLANTA","Scott Depot","Richmond","Northeastern","Northeast","0","1","https://www.minersandmerchantsbank.com","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"15145","0","235017","1247718","MINERS BANK","Minersville","PA","17954","3/31/2011","11/15/2020","NM","437 Dowdentown Rd.","PHOENIX BCORP INC","4","0","0","4","0","Schuylkill","","","5/1/1935","5/16/1935","10/21/2010","Stock","0","0","FDIC","DIF","New York","NEW YORK","Harrisburg","Philadelphia","Northeastern","Northeast","0","1","","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"23989","0","711520","","MINERS EXCHANGE BANK","Coeburn","VA","24230","3/31/2011","11/15/2020","SM","483 Front St.","","7","0","1","8","0","Wise","","","7/8/1982","7/8/1982","3/31/2006","Stock","0","0","FED","DIF","Atlanta","ATLANTA","Richmond","Richmond","Northeastern","Southeast","0","1","www.mymeb.com","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"58818","0","3686928","1206546","MINNESOTA BANK & TRUST","Edina","MN","55435","3/31/2011","11/15/2020","NM","7701 France Ave. S.","HEARTLAND FINANCIAL USA INC","1","0","0","4","0","Hennepin","33460","Minneapolis-St. Paul-Bloomington, MN-WI","4/15/2008","4/15/2008","4/16/2008","Stock","0","1","FDIC","DIF","Kansas City","KANSAS CITY","Minneapolis","Minneapolis","Central","West","0","0","http://www.mnbankandtrust.com","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"26755","13707","821559","","MINNESOTA FIRST CREDIT AND SAVINGS, INCORPORATED","Rochester","MN","55901","3/31/2011","11/15/2020","NM","1932 Viking Dr. N.W.","","4","0","0","5","0","Olmsted","40340","Rochester, MN","1/1/1956","8/7/1986","12/14/2009","Stock","0","0","FDIC","DIF","Kansas City","KANSAS CITY","Minneapolis","Minneapolis","Central","West","0","0","www.mnfirst.com","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"5249","10290","799751","1246364","MINNESOTA NATIONAL BANK","Sauk Centre","MN","56378","3/31/2011","11/15/2020","N","Main &sinclair Lewis","MINNESOTA NB RETIREMENT SVG&EMPLOYEE STK OWNERSHIP PLAN&TR","4","0","0","4","1","Stearns","41060","St. Cloud, MN","9/11/1902","1/1/1934","3/22/2008","Stock","0","0","OCC","DIF","Kansas City","KANSAS CITY","Minneapolis","Minneapolis","Central","West","0","1","www.mn-bank.bank","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"13809","0","89854","1126747","MINNSTAR BANK NATIONAL ASSOCIATION","Lake Crystal","MN","56055","3/31/2011","11/15/2020","N","202 N. Main St.","LAKE CRYSTAL BCORP INC","3","0","0","2","1","Blue Earth","31860","Mankato-North Mankato, MN","1/29/1934","1/29/1934","3/31/2006","Stock","0","0","OCC","DIF","Kansas City","KANSAS CITY","Mankato","Minneapolis","Central","West","0","1","www.minnstarbank.com","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1398","12430","699552","1141348","MINNWEST BANK CENTRAL","Montevideo","MN","56265","3/31/2011","11/15/2020","NM","107 N. 1st St.","MINNWEST CORP","4","0","0","2","0","Chippewa","","","9/4/1930","1/1/1934","3/15/2008","Stock","0","0","FDIC","DIF","Kansas City","KANSAS CITY","Fargo","Minneapolis","Central","West","0","1","","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
