cert,docket,fed_rssd,rssdhcr,name,city,stalp,zip,repdte,rundate,bkclass,address,namehcr,offdom,offfor,stmult,specgrp,subchaps,county,cbsa_metro,cbsa_metro_name,estymd,insdate,effdate,mutual,parcert,trust,regagnt,insagnt1,fdicdbs,fdicsupv,fldoff,fed,occdist,otsregnm,offoa,cb,inst.webaddr,rslnltot,rslnrefm,rslnls,RSCONS,RSMULT,RSNRES,RSCI,RSOTHER,P3RSLNLT,P3RSLNFM,P3RSLNLS,P3RSCONS,P3RSMULT,P3RSNRES,P3RSCI,P3RSOTH,P9RSLNLT,P9RSLNFM,P9RSLNLS,P9RSCONS,P9RSMULT,P9RSNRES,P9RSCI,P9RSOTH,NARSLNLT,NARSLNFM,NARSLNLS,NARSCONS,NARSMULT,NARSNRES,NARSCI,NARSOTH
"57776","0","3282852","3386910","HOWARD BANK","Baltimore","MD","21224","12/31/2019","8/22/2022","NM","3301 Boston St.","HOWARD BCORP INC","17","0","0","4","0","Baltimore City","12580","Baltimore-Columbia-Towson, MD","8/9/2004","8/9/2004","4/6/2018","Stock","0","0","FDIC","DIF","New York","NEW YORK","Baltimore","Richmond","Northeastern","Southeast","0","1","","1336","968","368","0","0","0","368","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","813","274","539","125","0","0","414","0"
"28747","2281","447070","3293223","HOYNE SAVINGS BANK","Chicago","IL","60630","12/31/2019","8/22/2022","SB","4786 Milwaukee Ave.","HOYNE SAVINGS MHC","8","0","0","5","0","Cook","16980","Chicago-Naperville-Elgin, IL-IN-WI","1/1/1887","11/4/1937","4/4/2018","Non-Stock","0","0","FDIC","DIF","Chicago","CHICAGO","Chicago","Chicago","Central","Central","0","1","www.hoyne.bank","507","507","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","160","160","0","0","0","0","0","0"
"57890","0","413208","1857108","HSBC BANK USA, NATIONAL ASSOCIATION","Tysons","VA","22102","12/31/2019","8/22/2022","N","1800 Tysons Blvd","HSBC HOLDINGS PLC","226","19","1","9","0","Fairfax","47900","Washington-Arlington-Alexandria, DC-VA-MD-WV","7/1/2004","7/1/2004","2/9/2018","Stock","0","1","OCC","DIF","Atlanta","WASHINGTON","Richmond","Richmond","Northeastern","Southeast","0","0","https://www.us.hsbc.com/","477922","436144","41778","0","0","0","38358","3420","83700","83493","207","0","0","0","0","207","213","0","213","0","0","0","0","213","158214","92672","65542","0","0","0","65542","0"
"58188","0","3357620","1857108","HSBC TRUST COMPANY (DELAWARE), NATIONAL ASSOCIATION","Wilmington","DE","19801","12/31/2019","8/22/2022","N","300 Delaware Ave, # 1401","HSBC HOLDINGS PLC","1","0","0","7","0","New Castle","37980","Philadelphia-Camden-Wilmington, PA-NJ-DE-MD","7/1/2005","11/24/2006","12/9/2011","Stock","0","1","OCC","DIF","New York","WASHINGTON","Claymont","Philadelphia","Northeastern","Northeast","0","0","http://www.hsbc.com","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"30031","4599","646471","","HUNTINGDON SAVINGS BANK","Huntingdon","PA","16652","12/31/2019","8/22/2022","SB","423 Penn St.","","1","0","0","5","0","Huntingdon","","","1/1/1923","11/1/1998","3/31/2006","Non-Stock","0","0","FDIC","DIF","New York","NEW YORK","Wexford","Philadelphia","Northeastern","Northeast","0","1","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"30464","5390","582177","5042966","HUNTINGDON VALLEY BANK","Huntingdon Valle","PA","19006","12/31/2019","8/22/2022","SB","2617 Huntingdon Pike","HV BCORP INC","5","0","0","5","0","Montgomery","37980","Philadelphia-Camden-Wilmington, PA-NJ-DE-MD","1/1/1891","6/28/1951","1/11/2017","Stock","0","0","FDIC","DIF","New York","NEW YORK","Philadelphia","Philadelphia","Northeastern","Northeast","0","1","www.myhvb.com","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"27884","470","609476","","HUNTINGTON FEDERAL SAVINGS BANK","Huntington","WV","25701","12/31/2019","8/22/2022","SA","1049 5th Ave.","","5","0","0","5","0","Cabell","26580","Huntington-Ashland, WV-KY-OH","1/1/1929","11/10/1934","2/27/2014","Non-Stock","0","0","OCC","DIF","Atlanta","ATLANTA","Scott Depot","Richmond","Northeastern","Northeast","0","1","www.huntingtonfederal.com","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11810","0","475345","1416608","HURON COMMUNITY BANK","East Tawas","MI","48730","12/31/2019","8/22/2022","SM","301 N. Newman St.","HURON CMTY FINL SERVICES INC","7","0","0","4","0","Iosco","","","6/14/1927","1/1/1934","2/8/2018","Stock","0","0","FED","DIF","Chicago","CHICAGO","Detroit","Chicago","Central","Central","0","1","www.bankhcb.com","504","358","146","146","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","86","86","0","0","0","0","0","0"
"23126","0","753641","1491771","HURON NATIONAL BANK","Rogers City","MI","49779","12/31/2019","8/22/2022","N","200 E. Erie","HURON NATIONAL BCORP INC","1","0","0","8","0","Presque Isle","","","5/12/1980","5/12/1980","3/31/2006","Stock","0","0","OCC","DIF","Chicago","CHICAGO","Detroit","Chicago","Central","Central","0","1","http://www.huronstatebank.com","649","178","471","0","0","404","50","17","40","40","0","0","0","0","0","0","0","0","0","0","0","0","0","0","213","0","213","0","0","136","0","77"
"57990","0","3358270","4859596","HURON VALLEY STATE BANK","Milford","MI","48381","12/31/2019","8/22/2022","NM","130 S. Milford Rd.","HURON VALLEY BCORP INC","3","0","0","4","0","Oakland","19820","Detroit-Warren-Dearborn, MI","8/15/2005","8/15/2005","8/31/2015","Stock","0","0","FDIC","DIF","Chicago","CHICAGO","Detroit","Chicago","Central","Central","0","1","www.hvsb.com","591","255","336","0","0","336","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"12354","14162","467144","2999854","HUSTISFORD STATE BANK","Hustisford","WI","53034","12/31/2019","8/22/2022","NM","200 S. Lake St.","HUSTISFORD COMMUNITY BCORP INC","1","0","0","5","0","Dodge","","","1/6/1902","1/1/1934","12/17/2007","Stock","0","0","FDIC","DIF","Chicago","CHICAGO","Milwaukee","Chicago","Central","Central","0","1","https://www.hustisfordstatebank.com","1884","178","1706","0","0","213","0","1493","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"281","9820","211114","1071539","HYDEN CITIZENS BANK","Hyden","KY","41749","12/31/2019","8/22/2022","NM","22023 Main St.","MIDDLEFORK FINANCIAL GROUP INC","4","0","0","4","1","Leslie","","","9/1/1904","1/1/1934","3/31/2006","Stock","0","0","FDIC","DIF","Chicago","CHICAGO","Lexington","Cleveland","Central","Southeast","0","1","http://www.hydencitizensbank.com","38","38","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"58371","0","3517590","","HYPERION BANK","Philadelphia","PA","19123","12/31/2019","8/22/2022","NM","199 W. Girard Ave.","","2","0","1","4","0","Philadelphia","37980","Philadelphia-Camden-Wilmington, PA-NJ-DE-MD","11/20/2006","11/20/2006","8/22/2018","Stock","0","0","FDIC","DIF","New York","NEW YORK","Philadelphia","Philadelphia","Northeastern","Northeast","0","1","www.hyperionbank.com","1331","647","684","0","0","294","390","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"28100","898","808176","2291914","IBERIABANK","Lafayette","LA","70501","12/31/2019","8/22/2022","SM","200 W. Congress St.","IBERIABANK CORP","192","0","1","4","0","Lafayette","29180","Lafayette, LA","3/12/1887","4/5/1935","3/24/2018","Stock","0","0","FED","DIF","Dallas","DALLAS","Baton Rouge","Atlanta","Southern","Western","0","0","","62064","29170","32894","9446","206","7232","12872","3138","5908","3733","2175","23","0","1443","236","473","0","0","0","0","0","0","0","0","64914","12606","52308","946","2464","15731","32376","791"
"58095","0","3384952","","IDAHO FIRST BANK","Mccall","ID","83638","12/31/2019","8/22/2022","NM","475 E. Deinhard Ln.","","5","0","0","4","0","Valley","","","10/3/2005","10/3/2005","8/11/2015","Stock","0","0","FDIC","DIF","San Francisco","SAN FRANCISCO","Salt Lake City","San Francisco","Western","Western","0","1","http://www.idahofirstbank.com","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"35103","0","2753917","3439713","IDAHO TRUST BANK","Boise","ID","83702","12/31/2019","8/22/2022","NM","888 W. Broad St.","IDAHO TRUST BCORP","2","0","0","4","0","Ada","14260","Boise City, ID","8/30/1994","8/30/2006","8/4/2015","Stock","0","1","FDIC","DIF","San Francisco","SAN FRANCISCO","Salt Lake City","San Francisco","Western","Western","0","1","www.idahotrust.com","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","132","0","132","0","0","132","0","0"
"10788","14248","180845","4361361","ILLINI STATE BANK","Oglesby","IL","61348","12/31/2019","8/22/2022","SM","301 S. Columbia Ave.","ISB BCORP INC","3","0","0","2","1","La Salle","","","2/14/1914","1/1/1934","1/1/2012","Stock","0","0","FED","DIF","Chicago","CHICAGO","Princeton","Chicago","Central","Central","0","1","http://www.illinistatebank.com","241","32","209","0","0","0","0","209","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"34076","0","2339900","1206546","ILLINOIS BANK & TRUST","Rockford","IL","61114","12/31/2019","8/22/2022","NM","6855 E. Riverside Blvd.","HEARTLAND FINANCIAL USA INC","11","0","0","4","0","Winnebago","40420","Rockford, IL","10/16/1995","10/16/1995","11/30/2019","Stock","0","1","FDIC","DIF","Chicago","KANSAS CITY","Princeton","Chicago","Central","Central","0","0","http://www.illinoisbank.com","127","127","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","47","47","0","0","0","0","0","0"
"17399","15556","369453","1067514","IMPACT BANK","Wellington","KS","67152","12/31/2019","8/22/2022","SM","206 E. Harvey Ave.","FIRST FINANCIAL CORP","2","0","0","2","1","Sumner","48620","Wichita, KS","4/3/1928","2/10/1955","4/25/2012","Stock","0","0","FED","DIF","Kansas City","KANSAS CITY","Wichita","Kansas City","Western","Western","0","1","www.impact-bank.com","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"3664","0","925037","1208054","INB, NATIONAL ASSOCIATION","Springfield","IL","62701","12/31/2019","8/22/2022","N","322 E. Capitol St.","ILLINOIS NATIONAL BCORP INC","13","0","0","4","1","Sangamon","44100","Springfield, IL","1/1/1905","1/1/1934","10/1/2019","Stock","0","1","OCC","DIF","Chicago","CHICAGO","Springfield Il","Chicago","Central","Central","0","1","http://www.inb.com","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5826","0","5826","2307","0","3189","330","0"
"11492","13081","209858","5199776","INBANK","Raton","NM","87740","12/31/2019","8/22/2022","NM","200 S. 2nd St.","INBANKSHARES CORP","7","0","1","4","0","Colfax","","","4/9/1918","1/1/1934","4/8/2019","Stock","0","1","FDIC","DIF","Dallas","DALLAS","Albuquerque","Kansas City","Western","West","0","1","https://inbank.com/","4206","0","4206","0","0","1909","513","1784","476","65","411","0","0","234","177","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"3342","0","414858","2227481","INCOMMONS BANK, N.A.","Mexia","TX","76667","12/31/2019","8/22/2022","N","301 E. Commerce St.","BI-STONE BANCSHARES INC","6","0","0","4","0","Limestone","","","2/1/1882","1/1/1934","1/31/2016","Stock","0","0","OCC","DIF","Dallas","DALLAS","Dallas","Dallas","Southern","West","0","1","WWW.INCOMMONSBANK.COM","302","0","302","0","0","302","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"19772","12705","163549","1209426","INCREDIBLEBANK","Wausau","WI","54401","12/31/2019","8/22/2022","NM","327 N. 17th Ave.","RIVER VALLEY BCORP INC","16","0","1","4","1","Marathon","48140","Wausau, WI","12/8/1967","12/8/1967","8/19/2019","Stock","0","0","FDIC","DIF","Chicago","CHICAGO","Appleton","Chicago","Central","Central","0","1","http://www.incrediblebank.com","10816","642","10174","64","0","4506","5604","0","1857","848","1009","0","0","686","0","323","140","0","140","0","0","111","29","0","2289","0","2289","303","0","1159","827","0"
"22925","0","956527","1070970","INDEPENDENCE BANK","Independence","OH","44131","12/31/2019","8/22/2022","NM","4401 Rockside Rd.","INDEPENDENCE BANCCORP","1","0","0","4","0","Cuyahoga","17460","Cleveland-Elyria, OH","8/15/1979","8/15/1979","9/1/2010","Stock","0","0","FDIC","DIF","Chicago","CHICAGO","Columbus","Cleveland","Central","Central","0","1","","1032","0","1032","0","0","959","73","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","79","0","79","0","0","0","79","0"
"57379","0","3180136","","INDEPENDENCE BANK","East Greenwich","RI","2818","12/31/2019","8/22/2022","NM","1370 S. County Trail","","1","0","0","4","0","Kent","39300","Providence-Warwick, RI-MA","3/25/2003","3/25/2003","10/20/2006","Stock","0","0","FDIC","DIF","New York","NEW YORK","South Boston","Boston","Northeastern","Northeast","0","1","http://www.independence-bank.com","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"20989","16131","606653","2351274","INDEPENDENCE BANK","Havre","MT","59501","12/31/2019","8/22/2022","NM","435 3rd St.","MONTANA SECURITY INC","6","0","0","2","0","Hill","","","3/12/1973","3/12/1973","7/29/2015","Stock","0","0","FDIC","DIF","San Francisco","SAN FRANCISCO","Billings","Minneapolis","Western","West","0","1","www.ibyourbank.com","7898","0","7898","0","0","558","0","7340","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"8136","13530","648242","1118854","INDEPENDENCE BANK OF KENTUCKY","Owensboro","KY","42301","12/31/2019","8/22/2022","SM","2425 Frederica St.","INDEPENDENCE BANCSHARES INC","26","0","0","9","1","Daviess","36980","Owensboro, KY","1/1/1909","1/1/1934","1/18/2018","Stock","0","1","FED","DIF","Chicago","CHICAGO","Louisville","St. louis","Central","Southeast","0","1","http://www.1776bank.com","539","0","539","0","0","521","18","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","141","94","47","0","0","0","47","0"
"10741","0","396057","1121724","INDEPENDENCE STATE BANK","Independence","WI","54747","12/31/2019","8/22/2022","NM","23942 Senty Dr.","NORTHERN FINANCIAL CORP","3","0","0","2","0","Trempealeau","","","1/1/1897","1/1/1934","8/8/2017","Stock","0","0","FDIC","DIF","Chicago","CHICAGO","Eau Claire","Minneapolis","Central","Central","0","1","www.independencestatebank.com","229","0","229","0","0","0","0","229","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"27811","321","636771","1201925","INDEPENDENT BANK","Grand Rapids","MI","49525","12/31/2019","8/22/2022","SM","4200 E. Beltline Ave. Ne","INDEPENDENT BANK CORP","70","0","0","4","0","Kent","24340","Grand Rapids-Wyoming, MI","1/1/1890","9/15/1999","4/1/2018","Stock","0","0","FED","DIF","Chicago","CHICAGO","Grand Rapids","Chicago","Central","Central","0","0","www.independentbank.com","46737","37706","9031","173","0","7104","1478","276","838","799","39","0","0","20","19","0","0","0","0","0","0","0","0","0","3147","2519","628","0","0","383","245","0"
"3076","0","122854","3140288","INDEPENDENT BANK","Mckinney","TX","75070","12/31/2019","8/22/2022","NM","7777 Henneman Way","INDEPENDENT BANK GROUP INC","103","0","1","4","0","Collin","19100","Dallas-Fort Worth-Arlington, TX","1/1/1913","1/1/1934","9/16/2019","Stock","0","0","FDIC","DIF","Dallas","DALLAS","Dallas","Dallas","Southern","West","0","0","www.independent-bank.com","29","29","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","668","207","461","0","0","461","0","0"
"34728","0","2666400","3121193","INDEPENDENT BANK","Memphis","TN","38157","12/31/2019","8/22/2022","NM","5050 Poplar Ave.","INDEPENDENT HOLDINGS INC","12","0","1","4","0","Shelby","32820","Memphis, TN-MS-AR","4/20/1998","4/20/1998","3/31/2006","Stock","0","0","FDIC","DIF","Dallas","DALLAS","Nashville","St. louis","Southern","Southeast","0","1","https://www.i-bankonline.com","711","0","711","0","0","0","0","711","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11462","12394","956152","1416925","INDEPENDENT FARMERS BANK","Maysville","MO","64469","12/31/2019","8/22/2022","NM","201 W Main St.","FARMERS BANCSHARES INC","3","0","0","2","0","Dekalb","41140","St. Joseph, MO-KS","3/12/1920","1/1/1934","2/23/2017","Stock","0","0","FDIC","DIF","Kansas City","KANSAS CITY","Kansas City","Kansas City","Western","West","0","1","www.farmbank.net","115","0","115","0","0","0","0","115","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","97","75","22","0","0","20","0","2"
"24387","0","1015560","4097978","INDUSTRIAL AND COMMERCIAL BANK OF CHINA USA, NATIONAL ASSOCIATION","New York","NY","10019","12/31/2019","8/22/2022","N","1633 Broadway","CHINA INVESTMENT CORP","14","0","1","4","0","New York","35620","New York-Newark-Jersey City, NY-NJ-PA","2/14/1983","2/14/1983","4/28/2017","Stock","0","0","OCC","DIF","New York","NEW YORK","New York City","New York","Northeastern","Northeast","0","0","www.icbc-us.com","22961","0","22961","22961","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"14679","0","536527","2326179","INDUSTRIAL BANK","Washington","DC","20011","12/31/2019","8/22/2022","NM","4812 Georgia Ave. Nw","IBW FINANCIAL CORP","10","0","1","4","0","District Of Columb","47900","Washington-Arlington-Alexandria, DC-VA-MD-WV","8/18/1934","8/18/1934","11/1/2019","Stock","0","0","FDIC","DIF","New York","NEW YORK","Baltimore","Richmond","Northeastern","Southeast","0","1","www.industrial-bank.com","2928","2928","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","610","610","0","0","0","0","0","0"
"12506","12309","733054","2112439","INDUSTRY STATE BANK","Industry","TX","78944","12/31/2019","8/22/2022","NM","16886 Fordtran Blvd","INDUSTRY BANCSHARES INC","5","0","0","2","0","Austin","26420","Houston-The Woodlands-Sugar Land, TX","6/1/1911","1/1/1934","4/13/2016","Stock","0","0","FDIC","DIF","Dallas","DALLAS","Austin","Dallas","Southern","West","0","0","http://www.isbtx.com","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"9307","0","1001817","1071678","INEZ DEPOSIT BANK","Inez","KY","41224","12/31/2019","8/22/2022","NM","41 W. Main St.","COMMUNITY HOLDING CO","4","0","0","7","0","Martin","","","5/1/1904","1/1/1934","10/21/2015","Stock","0","0","FDIC","DIF","Chicago","CHICAGO","Lexington","Cleveland","Central","Southeast","0","1","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"59098","0","5193989","","INFINITY BANK","Santa Ana","CA","92707","12/31/2019","8/22/2022","NM","6 Hutton Ctr. Dr. Suite 100","","1","0","0","4","0","Orange","31080","Los Angeles-Long Beach-Anaheim, CA","2/1/2018","2/1/2018","3/2/2018","Stock","0","0","FDIC","DIF","San Francisco","SAN FRANCISCO","Orange","San Francisco","Western","Western","0","1","https://www.goinfinitybank.com/","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
